"facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"2026","QA001","AA01016","","2018-01-31","2018-07-17"
"2026","QA001","AA01013","","2018-01-31","2018-07-17"
"2026","QA001","AA01014","","2018-01-31","2018-07-17"
"2026","QA003","AA02018","","2018-01-31","2018-07-17"
"2026","QA003","AA02020","","2018-01-31","2018-07-17"
"2026","QA003","AA02030","","2018-01-31","2018-07-17"
"2026","QA003","AA02010","","2018-01-31","2018-07-17"
"2026","QA003","AA02027","","2018-01-31","2018-07-17"
"2026","QA003","AA02007","","2018-01-31","2018-07-17"
"2026","QA003","AA02017","","2018-01-31","2018-07-17"
"2026","QA003","AA02029","","2018-01-31","2018-07-17"
"2026","QA003","AA02009","","2018-01-31","2018-07-17"
"2026","QA003","AA02019","","2018-01-31","2018-07-17"
"2026","QA003","AA02022","","2018-01-31","2018-07-17"
"2026","QA003","AA02032","","2018-01-31","2018-07-17"
"2026","QA003","AA02002","","2018-01-31","2018-07-17"
"2026","QA003","AA02012","","2018-01-31","2018-07-17"
"2026","QA003","AA02021","","2018-01-31","2018-07-17"
"2026","QA003","AA02031","","2018-01-31","2018-07-17"
"2026","QA003","AA02001","","2018-01-31","2018-07-17"
"2026","QA003","AA02011","","2018-01-31","2018-07-17"
"2026","QA003","AA02024","","2018-01-31","2018-07-17"
"2026","QA003","AA02034","","2018-01-31","2018-07-17"
"2026","QA003","AA02004","","2018-01-31","2018-07-17"
"2026","QA003","AA02014","","2018-01-31","2018-07-17"
"2026","QA003","AA02023","","2018-01-31","2018-07-17"
"2026","QA003","AA02033","","2018-01-31","2018-07-17"
"2026","QA003","AA02003","","2018-01-31","2018-07-17"
"2026","QA003","AA02013","","2018-01-31","2018-07-17"
"2026","QA003","AA02026","","2018-01-31","2018-07-17"
"2026","QA003","AA02036","","2018-01-31","2018-07-17"
"2026","QA003","AA02006","","2018-01-31","2018-07-17"
"2026","QA003","AA02016","","2018-01-31","2018-07-17"
"2026","QA003","AA02025","","2018-01-31","2018-07-17"
"2026","QA003","AA02035","","2018-01-31","2018-07-17"
"2026","QA003","AA02005","","2018-01-31","2018-07-17"
"2026","QA003","AA02015","","2018-01-31","2018-07-17"
"2026","QA003","AA02028","","2018-01-31","2018-07-17"
"2026","QA003","AA02008","","2018-01-31","2018-07-17"
"2026","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2026","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2026","QZ011","AZ00000","80","2018-01-31","2018-07-17"
"2026","QZ015","AZ00000","8","2018-01-31","2018-07-17"
"2026","QZ014","AZ00000","18","2018-01-31","2018-07-17"
"2026","QZ010","AZ00000","63,000円","2018-01-31","2018-07-17"
"2026","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2026","QZ016","AZ02002","","2018-01-31","2018-07-17"
"2026","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2026","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2036","QA001","AA01017","","2018-01-31","2018-07-17"
"2036","QA001","AA01004","","2018-01-31","2018-07-17"
"2036","QA001","AA01003","","2018-01-31","2018-07-17"
"2036","QA001","AA01012","","2018-01-31","2018-07-17"
"2036","QA001","AA01001","","2018-01-31","2018-07-17"
"2036","QA001","AA01015","","2018-01-31","2018-07-17"
"2036","QA001","AA01010","","2018-01-31","2018-07-17"
"2036","QA001","AA01019","","2018-01-31","2018-07-17"
"2036","QA001","AA01009","","2018-01-31","2018-07-17"
"2036","QA001","AA01018","","2018-01-31","2018-07-17"
"2036","QA001","AA01007","","2018-01-31","2018-07-17"
"2036","QA001","AA01002","","2018-01-31","2018-07-17"
"2036","QA001","AA01016","","2018-01-31","2018-07-17"
"2036","QA001","AA01013","","2018-01-31","2018-07-17"
"2036","QA001","AA01014","","2018-01-31","2018-07-17"
"2036","QA001","AA01008","","2018-01-31","2018-07-17"
"2036","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2036","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2036","QZ011","AZ00000","80","2018-01-31","2018-07-17"
"2036","QZ015","AZ00000","5","2018-01-31","2018-07-17"
"2036","QZ013","AZ00000","2","2018-01-31","2018-07-17"
"2036","QZ014","AZ00000","3人部屋：1、4人部屋：17","2018-01-31","2018-07-17"
"2036","QZ010","AZ00000","58,000～198,000","2018-01-31","2018-07-17"
"2036","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2036","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2036","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2036","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2388","QA001","AA01017","","2018-01-31","2018-07-17"
"2388","QA001","AA01012","","2018-01-31","2018-07-17"
"2388","QA001","AA01015","","2018-01-31","2018-07-17"
"2388","QA001","AA01021","","2018-01-31","2018-07-17"
"2388","QA001","AA01007","","2018-01-31","2018-07-17"
"2388","QA001","AA01002","","2018-01-31","2018-07-17"
"2388","QA001","AA01016","","2018-01-31","2018-07-17"
"2388","QA001","AA01013","","2018-01-31","2018-07-17"
"2388","QA001","AA01014","","2018-01-31","2018-07-17"
"2388","QA003","AA02018","","2018-01-31","2018-07-17"
"2388","QA003","AA02020","","2018-01-31","2018-07-17"
"2388","QA003","AA02030","","2018-01-31","2018-07-17"
"2388","QA003","AA02010","","2018-01-31","2018-07-17"
"2388","QA003","AA02027","","2018-01-31","2018-07-17"
"2388","QA003","AA02007","","2018-01-31","2018-07-17"
"2388","QA003","AA02017","","2018-01-31","2018-07-17"
"2388","QA003","AA02029","","2018-01-31","2018-07-17"
"2388","QA003","AA02009","","2018-01-31","2018-07-17"
"2388","QA003","AA02019","","2018-01-31","2018-07-17"
"2388","QA003","AA02022","","2018-01-31","2018-07-17"
"2388","QA003","AA02032","","2018-01-31","2018-07-17"
"2388","QA003","AA02002","","2018-01-31","2018-07-17"
"2388","QA003","AA02012","","2018-01-31","2018-07-17"
"2388","QA003","AA02021","","2018-01-31","2018-07-17"
"2388","QA003","AA02031","","2018-01-31","2018-07-17"
"2388","QA003","AA02001","","2018-01-31","2018-07-17"
"2388","QA003","AA02011","","2018-01-31","2018-07-17"
"2388","QA003","AA02024","","2018-01-31","2018-07-17"
"2388","QA003","AA02034","","2018-01-31","2018-07-17"
"2388","QA003","AA02004","","2018-01-31","2018-07-17"
"2388","QA003","AA02014","","2018-01-31","2018-07-17"
"2388","QA003","AA02023","","2018-01-31","2018-07-17"
"2388","QA003","AA02033","","2018-01-31","2018-07-17"
"2388","QA003","AA02003","","2018-01-31","2018-07-17"
"2388","QA003","AA02013","","2018-01-31","2018-07-17"
"2388","QA003","AA02026","","2018-01-31","2018-07-17"
"2388","QA003","AA02036","","2018-01-31","2018-07-17"
"2388","QA003","AA02006","","2018-01-31","2018-07-17"
"2388","QA003","AA02016","","2018-01-31","2018-07-17"
"2388","QA003","AA02025","","2018-01-31","2018-07-17"
"2388","QA003","AA02035","","2018-01-31","2018-07-17"
"2388","QA003","AA02005","","2018-01-31","2018-07-17"
"2388","QA003","AA02015","","2018-01-31","2018-07-17"
"2388","QA003","AA02028","","2018-01-31","2018-07-17"
"2388","QA003","AA02008","","2018-01-31","2018-07-17"
"2388","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2388","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2388","QZ011","AZ00000","140","2018-01-31","2018-07-17"
"2388","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2388","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2388","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2388","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2038","QA001","AA01017","","2018-01-31","2018-07-17"
"2038","QA001","AA01012","","2018-01-31","2018-07-17"
"2038","QA001","AA01001","","2018-01-31","2018-07-17"
"2038","QA001","AA01015","","2018-01-31","2018-07-17"
"2038","QA001","AA01021","","2018-01-31","2018-07-17"
"2038","QA001","AA01019","","2018-01-31","2018-07-17"
"2038","QA001","AA01018","","2018-01-31","2018-07-17"
"2038","QA001","AA01007","","2018-01-31","2018-07-17"
"2038","QA001","AA01002","","2018-01-31","2018-07-17"
"2038","QA001","AA01016","","2018-01-31","2018-07-17"
"2038","QA001","AA01013","","2018-01-31","2018-07-17"
"2038","QA001","AA01014","","2018-01-31","2018-07-17"
"2038","QA001","AA01008","","2018-01-31","2018-07-17"
"2038","QA003","AA02017","","2018-01-31","2018-07-17"
"2038","QA003","AA02012","","2018-01-31","2018-07-17"
"2038","QA003","AA02011","","2018-01-31","2018-07-17"
"2038","QA003","AA02016","","2018-01-31","2018-07-17"
"2038","QA003","AA02015","","2018-01-31","2018-07-17"
"2038","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2038","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2038","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2038","QZ015","AZ00000","5","2018-01-31","2018-07-17"
"2038","QZ013","AZ00000","2","2018-01-31","2018-07-17"
"2038","QZ014","AZ00000","22(4人部屋）、1（3人部屋）","2018-01-31","2018-07-17"
"2038","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2038","QZ016","AZ02002","","2018-01-31","2018-07-17"
"2038","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2038","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2390","QA001","AA01022","","2018-01-31","2018-07-17"
"2390","QA001","AA01017","","2018-01-31","2018-07-17"
"2390","QA001","AA01003","","2018-01-31","2018-07-17"
"2390","QA001","AA01012","","2018-01-31","2018-07-17"
"2390","QA001","AA01001","","2018-01-31","2018-07-17"
"2390","QA001","AA01015","","2018-01-31","2018-07-17"
"2390","QA001","AA01009","","2018-01-31","2018-07-17"
"2390","QA001","AA01018","","2018-01-31","2018-07-17"
"2390","QA001","AA01007","","2018-01-31","2018-07-17"
"2390","QA001","AA01002","","2018-01-31","2018-07-17"
"2390","QA001","AA01016","","2018-01-31","2018-07-17"
"2390","QA001","AA01013","","2018-01-31","2018-07-17"
"2390","QA001","AA01014","","2018-01-31","2018-07-17"
"2390","QA001","AA01008","","2018-01-31","2018-07-17"
"2390","QA003","AA02012","","2018-01-31","2018-07-17"
"2390","QA003","AA02011","","2018-01-31","2018-07-17"
"2390","QA003","AA02014","","2018-01-31","2018-07-17"
"2390","QA003","AA02013","","2018-01-31","2018-07-17"
"2390","QA003","AA02016","","2018-01-31","2018-07-17"
"2390","QA003","AA02015","","2018-01-31","2018-07-17"
"2390","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2390","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2390","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2390","QZ015","AZ00000","4","2018-01-31","2018-07-17"
"2390","QZ013","AZ00000","6","2018-01-31","2018-07-17"
"2390","QZ014","AZ00000","21","2018-01-31","2018-07-17"
"2390","QZ010","AZ00000","36360～92850","2018-01-31","2018-07-17"
"2390","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2390","QZ016","AZ02002","","2018-01-31","2018-07-17"
"2390","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2390","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2391","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2391","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2391","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2391","QZ013","AZ00000","20","2018-01-31","2018-07-17"
"2391","QZ014","AZ00000","15","2018-01-31","2018-07-17"
"2391","QZ010","AZ00000","1,000～10,000","2018-01-31","2018-07-17"
"2391","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2391","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2391","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2391","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2393","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2393","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2393","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2393","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2393","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2393","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2052","QH001","AH01001","介護老人保健施設（老健）","2018-01-31","2018-07-17"
"2052","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2052","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2052","QZ015","AZ00000","2","2018-01-31","2018-07-17"
"2052","QZ013","AZ00000","7","2018-01-31","2018-07-17"
"2052","QZ014","AZ00000","多床室（4人部屋）","2018-01-31","2018-07-17"
"2052","QZ010","AZ00000","介護保険一部負担・居室代、食事代、日常生活費300円（日）（その他洗濯代）","2018-01-31","2018-07-17"
"2052","QZ009","AZ03003","","2018-01-31","2018-07-17"
"2052","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2052","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2052","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2397","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2397","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2397","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2397","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2398","QA001","AA01003","","2018-01-31","2018-07-17"
"2398","QA001","AA01001","","2018-01-31","2018-07-17"
"2398","QA001","AA01015","","2018-01-31","2018-07-17"
"2398","QA001","AA01018","","2018-01-31","2018-07-17"
"2398","QA001","AA01007","","2018-01-31","2018-07-17"
"2398","QA001","AA01002","","2018-01-31","2018-07-17"
"2398","QA001","AA01013","","2018-01-31","2018-07-17"
"2398","QA001","AA01008","","2018-01-31","2018-07-17"
"2398","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2398","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2398","QZ011","AZ00000","60","2018-01-31","2018-07-17"
"2398","QZ015","AZ00000","60","2018-01-31","2018-07-17"
"2398","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2398","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2398","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2398","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2400","QA001","AA01022","","2018-01-31","2018-07-17"
"2400","QA001","AA01017","","2018-01-31","2018-07-17"
"2400","QA001","AA01003","","2018-01-31","2018-07-17"
"2400","QA001","AA01012","","2018-01-31","2018-07-17"
"2400","QA001","AA01001","","2018-01-31","2018-07-17"
"2400","QA001","AA01015","","2018-01-31","2018-07-17"
"2400","QA001","AA01010","","2018-01-31","2018-07-17"
"2400","QA001","AA01021","","2018-01-31","2018-07-17"
"2400","QA001","AA01019","","2018-01-31","2018-07-17"
"2400","QA001","AA01009","","2018-01-31","2018-07-17"
"2400","QA001","AA01018","","2018-01-31","2018-07-17"
"2400","QA001","AA01007","","2018-01-31","2018-07-17"
"2400","QA001","AA01016","","2018-01-31","2018-07-17"
"2400","QA001","AA01013","","2018-01-31","2018-07-17"
"2400","QA003","AA02011","","2018-01-31","2018-07-17"
"2400","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2400","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2400","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2400","QZ013","AZ00000","6","2018-01-31","2018-07-17"
"2400","QZ014","AZ00000","104","2018-01-31","2018-07-17"
"2400","QZ010","AZ00000","（30日の場合）￥9,000～￥66,600　※負担段階において差あり","2018-01-31","2018-07-17"
"2400","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2400","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2400","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2402","QA001","AA01022","","2018-01-31","2018-07-17"
"2402","QA001","AA01017","","2018-01-31","2018-07-17"
"2402","QA001","AA01003","","2018-01-31","2018-07-17"
"2402","QA001","AA01012","","2018-01-31","2018-07-17"
"2402","QA001","AA01001","","2018-01-31","2018-07-17"
"2402","QA001","AA01015","","2018-01-31","2018-07-17"
"2402","QA001","AA01010","","2018-01-31","2018-07-17"
"2402","QA001","AA01019","","2018-01-31","2018-07-17"
"2402","QA001","AA01009","","2018-01-31","2018-07-17"
"2402","QA001","AA01018","","2018-01-31","2018-07-17"
"2402","QA001","AA01007","","2018-01-31","2018-07-17"
"2402","QA001","AA01002","","2018-01-31","2018-07-17"
"2402","QA001","AA01016","","2018-01-31","2018-07-17"
"2402","QA001","AA01013","","2018-01-31","2018-07-17"
"2402","QA001","AA01014","","2018-01-31","2018-07-17"
"2402","QA001","AA01008","","2018-01-31","2018-07-17"
"2402","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2402","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2402","QZ011","AZ00000","70","2018-01-31","2018-07-17"
"2402","QZ015","AZ00000","8","2018-01-31","2018-07-17"
"2402","QZ013","AZ00000","1","2018-01-31","2018-07-17"
"2402","QZ014","AZ00000","4人部屋15室","2018-01-31","2018-07-17"
"2402","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2402","QZ016","AZ02003","","2018-01-31","2018-07-17"
"2402","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2402","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2403","QA001","AA01001","","2018-01-31","2018-07-17"
"2403","QA001","AA01015","","2018-01-31","2018-07-17"
"2403","QA001","AA01007","","2018-01-31","2018-07-17"
"2403","QA001","AA01002","","2018-01-31","2018-07-17"
"2403","QA001","AA01013","","2018-01-31","2018-07-17"
"2403","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2403","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2403","QZ011","AZ00000","90","2018-01-31","2018-07-17"
"2403","QZ015","AZ00000","90","2018-01-31","2018-07-17"
"2403","QZ010","AZ00000","￥62250～166470","2018-01-31","2018-07-17"
"2403","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2403","QZ016","AZ02001","","2018-01-31","2018-07-17"
"2403","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2403","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2405","QA001","AA01017","","2018-01-31","2018-07-17"
"2405","QA001","AA01001","","2018-01-31","2018-07-17"
"2405","QA001","AA01019","","2018-01-31","2018-07-17"
"2405","QA001","AA01018","","2018-01-31","2018-07-17"
"2405","QA001","AA01007","","2018-01-31","2018-07-17"
"2405","QA001","AA01016","","2018-01-31","2018-07-17"
"2405","QA001","AA01014","","2018-01-31","2018-07-17"
"2405","QA003","AA02018","","2018-01-31","2018-07-17"
"2405","QA003","AA02020","","2018-01-31","2018-07-17"
"2405","QA003","AA02030","","2018-01-31","2018-07-17"
"2405","QA003","AA02010","","2018-01-31","2018-07-17"
"2405","QA003","AA02027","","2018-01-31","2018-07-17"
"2405","QA003","AA02007","","2018-01-31","2018-07-17"
"2405","QA003","AA02017","","2018-01-31","2018-07-17"
"2405","QA003","AA02029","","2018-01-31","2018-07-17"
"2405","QA003","AA02009","","2018-01-31","2018-07-17"
"2405","QA003","AA02019","","2018-01-31","2018-07-17"
"2405","QA003","AA02022","","2018-01-31","2018-07-17"
"2405","QA003","AA02032","","2018-01-31","2018-07-17"
"2405","QA003","AA02002","","2018-01-31","2018-07-17"
"2405","QA003","AA02012","","2018-01-31","2018-07-17"
"2405","QA003","AA02021","","2018-01-31","2018-07-17"
"2405","QA003","AA02031","","2018-01-31","2018-07-17"
"2405","QA003","AA02001","","2018-01-31","2018-07-17"
"2405","QA003","AA02011","","2018-01-31","2018-07-17"
"2405","QA003","AA02024","","2018-01-31","2018-07-17"
"2405","QA003","AA02034","","2018-01-31","2018-07-17"
"2405","QA003","AA02004","","2018-01-31","2018-07-17"
"2405","QA003","AA02014","","2018-01-31","2018-07-17"
"2405","QA003","AA02023","","2018-01-31","2018-07-17"
"2405","QA003","AA02033","","2018-01-31","2018-07-17"
"2405","QA003","AA02003","","2018-01-31","2018-07-17"
"2405","QA003","AA02013","","2018-01-31","2018-07-17"
"2405","QA003","AA02026","","2018-01-31","2018-07-17"
"2405","QA003","AA02036","","2018-01-31","2018-07-17"
"2405","QA003","AA02006","","2018-01-31","2018-07-17"
"2405","QA003","AA02016","","2018-01-31","2018-07-17"
"2405","QA003","AA02025","","2018-01-31","2018-07-17"
"2405","QA003","AA02035","","2018-01-31","2018-07-17"
"2405","QA003","AA02005","","2018-01-31","2018-07-17"
"2405","QA003","AA02015","","2018-01-31","2018-07-17"
"2405","QA003","AA02028","","2018-01-31","2018-07-17"
"2405","QA003","AA02008","","2018-01-31","2018-07-17"
"2405","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2405","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2405","QZ011","AZ00000","100","2018-01-31","2018-07-17"
"2405","QZ013","AZ00000","2","2018-01-31","2018-07-17"
"2405","QZ014","AZ00000","4人部屋24","2018-01-31","2018-07-17"
"2405","QZ010","AZ00000","食費￥9300 -（減額により￥300・￥390・￥650）居住費￥0～￥840","2018-01-31","2018-07-17"
"2405","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2405","QZ016","AZ02001","","2018-01-31","2018-07-17"
"2405","QZ007","AZ00001","","2018-01-31","2018-07-17"
"2405","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2407","QA002","AZ00000","相談対象者：おもに65歳以上のうるま市与那城地区（旧与那城町）在住の高齢者","2018-01-31","2018-07-17"
"2407","QA003","AA02012","","2018-01-31","2018-07-17"
"2407","QA004","AZ00000","うるま市与那城地区（西原・与那城・屋慶名・饒辺・照間・平安座・桃原・宮城・上原・池味・伊計）","2018-01-31","2018-07-17"
"2407","QZ001","AZ00001","","2018-01-31","2018-07-17"
"2408","QA001","AA01003","","2018-01-31","2018-07-17"
"2408","QA001","AA01001","","2018-01-31","2018-07-17"
"2408","QA001","AA01015","","2018-01-31","2018-07-17"
"2408","QA001","AA01018","","2018-01-31","2018-07-17"
"2408","QA001","AA01007","","2018-01-31","2018-07-17"
"2408","QA001","AA01002","","2018-01-31","2018-07-17"
"2408","QA001","AA01013","","2018-01-31","2018-07-17"
"2408","QA003","AA02012","","2018-01-31","2018-07-17"
"2408","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2408","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2408","QZ011","AZ00000","70","2018-01-31","2018-07-17"
"2408","QZ013","AZ00000","1","2018-01-31","2018-07-17"
"2408","QZ014","AZ00000","4人部屋　17","2018-01-31","2018-07-17"
"2408","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2408","QZ016","AZ02001","","2018-01-31","2018-07-17"
"2408","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2410","QA001","AA01022","","2018-01-31","2018-07-17"
"2410","QA001","AA01004","","2018-01-31","2018-07-17"
"2410","QA001","AA01003","","2018-01-31","2018-07-17"
"2410","QA001","AA01012","","2018-01-31","2018-07-17"
"2410","QA001","AA01001","","2018-01-31","2018-07-17"
"2410","QA001","AA01015","","2018-01-31","2018-07-17"
"2410","QA001","AA01010","","2018-01-31","2018-07-17"
"2410","QA001","AA01009","","2018-01-31","2018-07-17"
"2410","QA001","AA01018","","2018-01-31","2018-07-17"
"2410","QA001","AA01007","","2018-01-31","2018-07-17"
"2410","QA001","AA01002","","2018-01-31","2018-07-17"
"2410","QA001","AA01016","","2018-01-31","2018-07-17"
"2410","QA001","AA01020","","2018-01-31","2018-07-17"
"2410","QA001","AA01014","","2018-01-31","2018-07-17"
"2410","QA001","AA01008","","2018-01-31","2018-07-17"
"2410","QA003","AA02002","","2018-01-31","2018-07-17"
"2410","QA003","AA02012","","2018-01-31","2018-07-17"
"2410","QA003","AA02001","","2018-01-31","2018-07-17"
"2410","QA003","AA02011","","2018-01-31","2018-07-17"
"2410","QA003","AA02004","","2018-01-31","2018-07-17"
"2410","QA003","AA02014","","2018-01-31","2018-07-17"
"2410","QA003","AA02003","","2018-01-31","2018-07-17"
"2410","QA003","AA02013","","2018-01-31","2018-07-17"
"2410","QA003","AA02006","","2018-01-31","2018-07-17"
"2410","QA003","AA02005","","2018-01-31","2018-07-17"
"2410","QA003","AA02015","","2018-01-31","2018-07-17"
"2410","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-17"
"2410","QZ012","AZ01003","","2018-01-31","2018-07-17"
"2410","QZ011","AZ00000","105","2018-01-31","2018-07-17"
"2410","QZ015","AZ00000","105","2018-01-31","2018-07-17"
"2410","QZ010","AZ00000","140,000程度（介護サービス費、おむつ代込）※医療費薬剤費は別途","2018-01-31","2018-07-17"
"2410","QZ009","AZ03002","","2018-01-31","2018-07-17"
"2410","QZ016","AZ02001","","2018-01-31","2018-07-17"
"2410","QZ008","AZ00001","","2018-01-31","2018-07-17"
"2414","QA001","AA01022","","2018-01-31","2018-07-09"
"2414","QA001","AA01017","","2018-01-31","2018-07-09"
"2414","QA001","AA01003","","2018-01-31","2018-07-09"
"2414","QA001","AA01012","","2018-01-31","2018-07-09"
"2414","QA001","AA01001","","2018-01-31","2018-07-09"
"2414","QA001","AA01015","","2018-01-31","2018-07-09"
"2414","QA001","AA01019","","2018-01-31","2018-07-09"
"2414","QA001","AA01018","","2018-01-31","2018-07-09"
"2414","QA001","AA01007","","2018-01-31","2018-07-09"
"2414","QA001","AA01002","","2018-01-31","2018-07-09"
"2414","QA001","AA01020","","2018-01-31","2018-07-09"
"2414","QA001","AA01013","","2018-01-31","2018-07-09"
"2414","QA001","AA01014","","2018-01-31","2018-07-09"
"2414","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-09"
"2414","QZ012","AZ01003","","2018-01-31","2018-07-09"
"2414","QZ011","AZ00000","70","2018-01-31","2018-07-09"
"2414","QZ013","AZ00000","7","2018-01-31","2018-07-09"
"2414","QZ014","AZ00000","14","2018-01-31","2018-07-09"
"2414","QZ010","AZ00000","￥44,857～","2018-01-31","2018-07-09"
"2414","QZ009","AZ03002","","2018-01-31","2018-07-09"
"2414","QZ016","AZ02001","","2018-01-31","2018-07-09"
"2414","QZ007","AZ00001","","2018-01-31","2018-07-09"
"2414","QZ008","AZ00001","","2018-01-31","2018-07-09"
"2417","QH001","AH01002","介護老人福祉施設（特養）","2018-01-31","2018-07-09"
"2417","QZ011","AZ00000","70","2018-01-31","2018-07-09"
"2417","QZ015","AZ00000","70","2018-01-31","2018-07-09"
"2417","QZ009","AZ03002","","2018-01-31","2018-07-09"
"2417","QZ007","AZ00001","","2018-01-31","2018-07-09"
"2417","QZ008","AZ00001","","2018-01-31","2018-07-09"
"2418","QA001","AA01017","","2018-01-31","2018-07-17"
"2418","QA001","AA01001","","2018-01-31","2018-07-17"
"2418","QA001","AA01015","","2018-01-31","2018-07-17"
"2418","QA001","AA01019","","2018-01-31","2018-07-17"
"2418","QA001","AA01018","","2018-01-31","2018-07-17"
"2418","QA001","AA01007","","2018-01-31","2018-07-17"
"2418","QA001","AA01002","","2018-01-31","2018-07-17"
"2418","QA001","AA01016","","2018-01-31","2018-07-17"
"2418","QA002","AZ00000","なし","2018-01-31","2018-07-17"
"2418","QA003","AA02020","","2018-01-31","2018-07-17"
"2418","QA003","AA02010","","2018-01-31","2018-07-17"
"2418","QA003","AA02019","","2018-01-31","2018-07-17"
"2418","QA003","AA02011","","2018-01-31","2018-07-17"
"2418","QA004","AZ00000","相談に応じる。","2018-01-31","2018-07-17"
"2418","QH001","AH01004","有料老人ホーム","2018-01-31","2018-07-17"
"2418","QZ012","AZ01003","","2018-01-31","2018-07-17"
