"facility_name","home_care","facility_type_id","postal_code","prefecture_name","city_name","address","latitude","longitude","telphone","fax","representative","homepage","available_time_mon","available_time_tue","available_time_wed","available_time_thu","available_time_fri","available_time_sat","available_time_sun","person","correspondence_dept","correspondence_time","open_24hours","foreign_language","related_facilities","options","note","publish","user_id","created_at","updated_at"
"デイサービス宙伸みやざと",0,"10",9050011,"沖縄県","名護市","宮里448-6　1F",26.594857,127.9656752,"0980-43-9333","0980-43-9334","屋我　伸也",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","上原　直人",,,0,0,"有料老人ホーム　城の里",,"年始1/1、1/2　休業日","1",1,"2018-01-09","2018-05-31"
"デイサービス　シャローム名護",0,"10",9050003,"沖縄県","名護市","旭川778-3",26.6276676,127.9547637,"0980-52-2515","0980-52-2516","糸数　正義","https://www.shalom-nago.com/","9:30～16:45","9:30～16:45","9:30～16:45","9:30～16:45","9:30～16:45","休","9:30～16:45","名嘉　良子","シャローム名護","9:00～17:00",0,0,"住宅型有料老人ホーム　シャローム名護","キリスト教が母体の事業所","上記の営業時間は、サービス提供時間を表示しています。
営業時間：8:30～17:30
休業日：土曜日（※年始1月1日～1月2日）
リハビリ専門職の配置：あん摩マッサージ指圧師、鍼灸師","1",1,"2018-01-09","2018-06-15"
"北部ケア通所介護事業所",0,"10",9050006,"沖縄県","名護市","宇茂佐915-10",26.5965429,127.9641391,"0980-53-6780","0980-52-7284",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"地域密着型介護事業所　さくらの郷",0,"10",9050019,"沖縄県","名護市","大北3-6-8　1F",26.6019157,127.9941481,"0980-51-0841","0980-51-0841",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"デイサービス　海山郷",0,"10",9050019,"沖縄県","名護市","大北5-17-21",26.6071954,127.9843653,"0980-53-1089","0980-53-1089",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"指定通所介護事業所　瑞穂の郷",0,"10",9051146,"沖縄県","名護市","親川571",26.6164734,128.0150671,"0980-58-1631","0980-58-1709",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"らいふデイサービス",0,"10",9050015,"沖縄県","名護市","大南1-10-18　103号",26.5926325,127.977569,"0980-54-4515","0980-43-7635","繁田　稔","http://www.life-assistant.okinawa/","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","祝日　8:30～17:30","繁田　稔",,,0,0,"ライフ居宅介護支援事業所","ＯＴを常時配置しており、リハビリに特化したデイサービス",,"1",1,"2018-01-09","2018-05-30"
"医療法人タピック　デイサービスやんばる",0,"10",9050006,"沖縄県","名護市","宇茂佐1737",26.6057644,127.9658082,"0980-43-0772","0980-52-7727","管理者：稲嶺友之",,"〇","〇","〇","〇","〇","休","祝日　〇","澤岻、大城",,,0,"1","宮里病院　／　スポーク・クリニック　／　沖縄ケアサポートやんばる（居宅介護支援事業所）
やんばるヘルパーステーション（訪問介護）　／　サービス付き高齢者住宅ラ・ペジーブル名護
有料老人ホーム　ニライカナイ　／　在宅介護支援センターみやざと
","認知症介護実践者研修修了者がスタッフに2名おり、専属のOTによる利用者一人一人に合った個別機能訓練を行っています。","短時間サービス提供あり。
その他専門職の配置：看護師
外国語対応：英語","1",1,"2018-01-09","2018-04-26"
"デイサービス　ささえ",0,"10",9050021,"沖縄県","名護市","東江4-8-7　103号",26.5841585,127.9852076,"0980-43-5515","0980-43-5515","管理者：比嘉さとみ",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","祝日　8:30～17:30","比嘉さとみ",,"10:00～16:00",0,0,"ハッスル・マッスルデイサービス",,"短時間サービス提供あり（3～5時間）。
その他専門職の配置：看護師","1",1,"2018-01-09","2018-04-27"
"デイサービス久志交じり",0,"10",9052264,"沖縄県","名護市","三原252-5",26.5575942,128.0772959,"0980-55-8023","0980-55-8072","管理者：比嘉　文人",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","比嘉　文人",,"8:30～17:30",0,0,"①ケアプランセンターなぐ交じり　②福祉用具レンタル・販売なぐ交じり","お泊りサービス（自主事業）あり","リハビリ専門職として　看護師　を配置しています。","1",1,"2018-01-09","2018-05-30"
"デイサービスてぃださん",0,"10",9050005,"沖縄県","名護市","為又507-64",26.6115226,127.9756463,"0980-54-3132","0980-54-3431",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"デイサービス　Cee Port（シーポート）",0,"10",9050023,"沖縄県","名護市","数久田295-5",26.5676961,127.9840499,"0980-54-8625","0980-54-8626","仲宗根　美恵子",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","（祝）8:30～17:30","比嘉（相談員）、新里","デイサービス","8：30～17：30",0,0,"ヘルパーステーション　Cee Port","「目配り、気配り、心配りで地域貢献」を理念にスタッフ全員が頑張っています。
小さなデイサービスですが、笑いの絶えない事業所です。","理学療法士（PT）は毎週（火）14：00～16：00まで。
祝日は対応できるが、年始1/1～1/3は休み、12/31は利用者数による。","1",1,"2018-01-09","2018-05-30"
"ハッスル・マッスル　デイサービス",0,"10",9050021,"沖縄県","名護市","東江1-25-14　102号",26.5839003,127.9864659,"0980-54-4100","0980-54-4100","管理者：根間健介",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","祝日　8：30～17：30","根間健介",,"10：00～16：00",0,0,"デイサービスささえ",,"短時間サービス提供あり（3～5時間）。
その他専門職の配置：看護師","1",1,"2018-01-09","2018-04-26"
"デイサービスやがじ",0,"10",9051632,"沖縄県","名護市","饒平名737-2",26.6539762,128.0271104,"0980-52-8261","0980-52-8263",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"デイサービスなまからどー",0,"10",9050016,"沖縄県","名護市","大東1-15-16",26.5899775,127.9863268,"0980-54-2228","0980-43-0075",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"通所介護　ほしくぼ",0,"11",9050412,"沖縄県","国頭郡今帰仁村","湧川1578-3　",26.6603573,127.9805251,"0980-56-2690","0980-56-2690",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"デイサービス　かるすと",0,"11",9050204,"沖縄県","国頭郡本部町","豊原262-4",26.6816872,127.8889591,"0980-51-7333","0980-51-7333",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"認知症通所介護ひだまり",0,"11",9050018,"沖縄県","名護市","大西3-19-42",26.598435,127.9837795,"0980-52-7767","0980-52-7767",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"和光園　通所リハビリテーション事業所",0,"6",9050428,"沖縄県","国頭郡今帰仁村","今泊280",26.699165,127.92528,"0980-56-5700","0980-56-5688",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"博寿会通所リハビリテーション事業所",0,"6",9050206,"沖縄県","国頭郡本部町","石川988",26.6932721,127.8837872,"0980-51-7070","0980-51-7071","古謝新","http://www.1979-hakujukai.or.jp/","9:30～16:40","9:30～16:40","9:30～16:40","9:30～16:40","9:30～16:40","休","（祝）9:30～16:40","佐藤裕子","地域連携相談室","平日　8:30～17:30",0,0,"老人保健施設もとぶふくぎの里　／　博寿会居宅介護支援事業所
もとぶ記念病院　／　メンタルクリニックやんばる","9:30～16:40までの利用時間だけでなく、例えば9:30～12:30または9:30～14:30までの短時間利用など、利用者に合わせて対応可能（PMからの利用も可能）。","理学療法士、作業療法士のみではなく、言語聴覚士も勤務しているため、様々なリハビリが対応可能です。","1",1,"2018-01-09","2018-06-05"
"うりずんでいけあ",0,"6",9050011,"沖縄県","名護市","宮里1004",26.6050646,127.9728966,"0980-54-0110","0980-54-0110",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"大北内科通所リハビリテーション",0,"6",9050019,"沖縄県","名護市","大北3-1-48",26.6013464,127.9958896,"0980-53-5455","0980-53-5700",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"スポーク・クリニック",0,"6",9050007,"沖縄県","名護市","字屋部117",26.6017532,127.9525785,"0980-52-7775","0980-52-7731",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"医療法人　詠山会　デイケアふたば",0,"6",9050006,"沖縄県","名護市","宇茂佐1746-6",26.6058699,127.9652443,"0980-54-2875","0980-54-2850","日高俊彦","http://www.eizankai.net/daycare.php","8:00～17:30","8:00～17:30","8:00～17:30","8:00～17:30","8:00～17:30","8:00～17:30","休",,,"8：30～17：30",0,0,"ひだか脳神経外科　／　居宅介護支援事業所ふたば","本人様の身体機能・生活能力の向上維持をはかり、社会参加や本人様、家族様が安心して過ごせる時間が獲得できるようにサポートしていきます。","その他専門職の配置：看護師、介護福祉士","1",1,"2018-01-09","2018-04-26"
"桃源の郷通所リハビリテーション　",0,"6",9050018,"沖縄県","名護市","大西3-19-25",26.5976267,127.9829074,"0980-53-1155","0980-54-1316","管理者：宮城裕治",,"8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","8:30～17:30","祝日　8:30～17:30","宮城裕治",,"9：30～15：00",0,0,"介護老人保健施設桃源の郷　／　短期入所療養介護（ショートステイ）　／　桃源の郷デイサービスセンター
訪問看護ステーション桃源の郷　／　桃源の郷ヘルパーステーション　／　桃源の郷居宅介護支援事業所　
福祉用具貸与・販売
","介護予防の方も個別リハビリ（介護リハ）を行っています。","短時間サービス提供あり（要相談）
その他専門職の配置：看護師","1",1,"2018-01-09","2018-04-26"
"勝山病院　短時間通所リハビリテーション",0,"6",9050007,"沖縄県","名護市","屋部468-1",26.6066081,127.9458565,"0980-53-7777","0980-52-7130","比嘉敏夫","http://ryushinkai.jp/katsuyama/","9:00～16:00","9:00～16:00","9:00～16:00","9:00～16:00","9:00～16:00","9:00～12:00","休","末吉央尚",,,0,0,"勝山病院　／　介護老人保健施設　あけみおの里　／　あけみおの里通所リハビリテーション
りゅうしん訪問看護ステーション（訪問リハビリ）　／　りゅうしん指定居宅介護支援事業所
りゅうしん指定訪問介護事業所　／　有料老人ホーム　高齢者ハウス　りゅうしん
りゅうしん大東指定通所介護事業所
","短時間の通所リハビリでリハビリの専門スタッフも多く在籍しています。
安心して楽しく生活が送れるように支援を行っています。","大宜味村、東村、国頭村、宜野座村等の送迎サービスは行っておりません。
短時間サービス提供あり（9：00～10：30）（10：30～12：00）（14：30～16：00）","1",1,"2018-01-09","2018-04-26"
"介護老人保健施設あけみおの里　通所リハビリテーション",0,"6",9050007,"沖縄県","名護市","屋部468-1",26.6066081,127.9458565,"0980-53-0999","0980-53-0907","石川清司","http://ryushinkai.jp/akemio/","10:00～16:30","10:00～16:30","10:00～16:30","10:00～16:30","10:00～16:30","10:00～16:30","祝日　10:00～16:30",,"地域連携室",,0,0,"介護老人保健施設　あけみおの里　／　勝山病院　／　勝山病院短時間通所リハビリテーション
りゅうしん訪問看護ステーション（訪問リハビリ）　／　りゅうしん指定居宅介護支援事業所
りゅうしん指定訪問介護事業所　／　有料老人ホーム　高齢者ハウス　りゅうしん
りゅうしん大東指定通所介護事業所
","看護師・リハビリ職員・介護福祉士の専門職を揃え、リハビリ、レクリエーションに力を入れています。笑顔の絶えない事業所です。","その他専門職の配置：看護師、介護福祉士","1",1,"2018-01-09","2018-04-26"
"もとぶ記念病院　ニライ会",0,"12",9050206,"沖縄県","国頭郡本部町","石川972",26.6927721,127.8829345,"0980-51-7007","0980-51-7077",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-02-13"
"宮里病院　重度認知症患者デイケア",0,"12",9050006,"沖縄県","名護市","宇茂佐1763-2",26.6086085,127.9647109,"0980-53-7771","0980-53-6976","川崎俊彦","http://tapic-miyazato.jp/","9:00～16:30","9:00～16:30","9:00～16:30","9:00～16:30","9:00～16:30","9:00～16:30","休","担当相談員",,,0,0,"スポーク・クリニック　／　沖縄ケアサポートやんばる（居宅介護支援事業所）　／　デイサービスやんばる
やんばるヘルパーステーション（訪問介護）　／　サービス付き高齢者住宅ラ・ペジーブル名護
有料老人ホームニライカナイ　／　在宅介護支援センターみやざと
","認知症上級ケア専門士、認知症ケア専門士など、認知症対応専門スタッフによる活動や対応。","その他専門職の配置：看護師、精神保健福祉士、ケースワーカー","1",1,"2018-01-09","2018-04-26"
"小規模多機能型居宅介護事業所　あがり",0,"13",9051205,"沖縄県","国頭郡東村","慶佐次727-8",26.602706,128.141949,"0980-43-2344","0980-43-2337","管理者：比嘉恵子",,,,,,,,,"宮城恵利子",,,0,0,"一心福祉会
特別養護老人ホームやんばるの家　／　デイサービスセンターやんばる
グループホームきじょか","高齢者が可能な限り住み慣れた自宅及び地域で、その人らしい生活が続けられるように支援していきます。
通所・訪問・泊まりのサービスを、その人に合わせて柔軟に対応します。",,"1",1,"2018-01-09","2018-04-26"
"小規模多機能ホーム　いっしん",0,"13",9051318,"沖縄県","国頭郡大宜味村","津波418",26.660294,128.0988139,"0980-44-2662","0980-44-2664","仲本一夫　　　管理者：宮城丈也",,,,,,,,,"宮城丈也",,,0,0,"社会福祉法人　一心福祉会","配食サービス有り（利用者のみ）","栄養士は法人で管理しています。","1",1,"2018-01-09","2018-05-24"
"シゲルハスウス　SHIGERU・HOUSE",0,"13",9050428,"沖縄県","国頭郡今帰仁村","天底334-1",26.676575,127.9801911,"0980-56-3915","0980-56-3931","我喜屋 宗重","http://www.otowakai.com/",,,,,,,,"ガキヤアイコ（他）","管理者","8：30～17：30",0,0,"特別養護老人ホーム乙羽園　／　グリーンハウス天底","通いや訪問、泊りと3つのサービスが一体となり、柔軟にサービスの変更ができ、必要な事ややりたいことの支援を努力しています。","透析利用の送迎サービス有り（他ＨＰ同行や買い物支援有り）。
配食、安否確認と独居の安心できる生活支援を行う。","1",1,"2018-01-09","2018-05-30"
"どりーむはうす",0,"13",9050212,"沖縄県","国頭郡本部町","大浜850-5",26.6529183,127.8811518,"0980-47-2800","0980-47-2819","仲地　賢","http://www.shinsei-fukushikai.jp",,,,,,,,"喜納美幸","介護支援専門員","10:00～16:00",0,"1",,"柔軟なサービスの対応を行っています。",,"1",1,"2018-01-09","2018-05-24"
"小規模多機能型居宅介護事業所さざなみ",0,"13",9052266,"沖縄県","名護市","瀬嵩12-2",26.5490167,128.0501795,"0980-55-8793","0980-51-9008",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-20"
"グループホーム　きじょか",0,"14",9051303,"沖縄県","国頭郡大宜味村","喜如嘉2087",26.7055663,128.1473145,"0980-44-3015","0980-44-3065","管理者：金城たえ子",,,,,,,,,"金城たえ子",,"受付時間：月～金（祝祭日を除く）　9：00～17：00",0,0,"特別養護老人ホームやんばるの家","静かな環境・家庭的な雰囲気の中でゆったりと過ごすことができます。","要支援２以上の方が対象です。","1",1,"2018-01-09","2018-04-23"
"グループホーム　ほしくぼ",0,"14",9050412,"沖縄県","国頭郡今帰仁村","湧川1578-3　",26.6603573,127.9805251,"0980-56-2690","0980-56-2690","嘉陽　律子",,,,,,,,,"嘉陽　耕一郎",,"平日　9:00～17:00",0,0,"有料老人ホーム湧川　／　グループホームわくがわ　／　デイサービスほしくぼ","小規模、少人数のアットホームな雰囲気の中、日常生活をスタッフと共に送ることにより、認知症の進行を遅らせたり、穏やかで落ち着いた生活が送れるように支援します。","入居条件：認知症の診断ある方、今帰仁村に住まいの方","1",1,"2018-01-09","2018-05-30"
"グループホーム　わくがわ",0,"14",9050412,"沖縄県","国頭郡今帰仁村","湧川1578-2",26.6602601,127.9801862,"0980-56-3275","0980-56-3275",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"グループホーム　らんらん",0,"14",9050422,"沖縄県","国頭郡今帰仁村","崎山128-4",26.699641,127.9590751,"0980-43-6681","0980-43-6682","管理者：島袋純子",,,,,,,,,"浦井清美",,,0,0,,"認知症の高齢者の方が介護などの支援を受けながら共同で暮らす居住において、個々のプライバシーが重視され、どのように生活するかを本人が決定できるように支援しています。",,"1",1,"2018-01-09","2018-04-23"
"グループホーム　かるすと",0,"14",9050204,"沖縄県","国頭郡本部町","豊原262-4",26.6816872,127.8889591,"0980-51-7333","0980-51-7333",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-06-05"
"グループホーム　もとぶ",0,"14",9050204,"沖縄県","国頭郡本部町","豊原262-1",26.6813762,127.8888035,"0980-48-3038","0980-43-6202",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"かりゆしぬ村　グループホーム　くつろぎ",0,"14",9050006,"沖縄県","名護市","宇茂佐1873-1",26.6125221,127.9662052,"0980-51-0070","0980-51-0070",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"グループホーム　ひだまり",0,"14",9050018,"沖縄県","名護市","大西3-19-42",26.598435,127.9837795,"0980-52-7767","0980-52-7767",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"グループホーム　こころの里",0,"14",9051152,"沖縄県","名護市","伊差川1054",26.6106074,128.0064023,"0980-43-0286","0980-43-0086",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-27"
"グループホーム　いがしま",0,"14",9052173,"沖縄県","名護市","久志192",26.514471,128.0062304,"0980-50-0150","0980-50-0139",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"介護老人保健施設　和光園",0,"14",9050428,"沖縄県","国頭郡今帰仁村","今泊280",26.699165,127.92528,"0980-56-5700","0980-56-5688",,,,,,,,,,,,,0,0,"短期入所療養介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"介護老人保健施設　もとぶふくぎの里",0,"14",9050206,"沖縄県","国頭郡本部町","石川988",26.6932721,127.8837872,"0980-51-7070","0980-51-7071","古謝新","http://www.1979-hakujukai.or.jp",,,,,,,,"佐藤裕子","地域連携相談室","平日　8:30～17:30",0,0,"短期入所療養介護（ショートステイ）　／　博寿会通所リハビリテーション　
医療法人博寿会　もとぶ記念病院　／　メンタルクリニックやんばる","豊かな自然に囲まれた静かな環境の中、専門のスタッフによる医学的管理・介護・リハビリテーション等を行い、明るく家庭的な、まごころケアをモットーに支援します。",,"1",1,"2018-01-09","2018-06-05"
"介護老人保健施設　あけみおの里",0,"14",9050007,"沖縄県","名護市","字屋部468-1",26.6066081,127.9458565,"0980-53-0999","0980-53-0907","石川清司","http://ryushinkai.jp/akemio/",,,,,,,,,"地域連携室",,0,0,"短期入所療養介護（ショートステイ）　／　通所リハビリテーション　
勝山病院　／　通所リハビリテーション　／　りゅうしん訪問看護ステーション（訪問リハビリ）
りゅうしん指定居宅介護支援事業所　／　りゅうしん指定訪問介護事業所　
有料老人ホーム　高齢者ハウス　りゅうしん　／　りゅうしん大東指定介護事業所","病院と地域を繋ぐ事業所です。リハビリにも力を入れています。ショートステイは週末等の短時間からでも受け入れています。",,"1",1,"2018-01-09","2018-04-23"
"介護老人保健施設　桃源の郷",0,"14",9050018,"沖縄県","名護市","大西3-19-25",26.5976267,127.9829074,"0980-53-1155","0980-54-1316","徳田章哲",,,,,,,,,"名越善博","入所課",,0,0,"短期入所療養介護（ショートステイ）　／　桃源の郷デイサービスセンター　
桃源の郷通所リハビリテーション　／　訪問看護ステーション桃源の郷　／　桃源の郷ヘルパーステーション
桃源の郷居宅介護支援事業所　／　福祉用具貸与・販売
","老健施設の特徴である福祉と医療の中間施設として機能しているため、個々の目的に合わせたサービスが提供出来る。",,"1",1,"2018-01-09","2018-04-23"
"北斗園　特別養護老人ホーム",0,"14",9051411,"沖縄県","国頭郡国頭村","辺士名1692",26.7407936,128.1749745,"0980-41-2270","0980-41-5995","小川章夫","http://hokutoen.org/",,,,,,,,"宇良聡","介護課","平日　8：30～17：30",0,0,"ショートステイ（短期入所生活介護）事業所　／　北斗園デイサービスセンター","所在地が国道に面し自然豊かな環境です。",,"1",1,"2018-01-09","2018-04-27"
"特別養護老人ホーム　やんばるの家",0,"14",9051318,"沖縄県","国頭郡大宜味村","津波1971-35",26.6561085,128.1071078,"0980-44-2288","0980-44-2297",,,,,,,,,,,,,0,0,"短期入所生活介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"特別養護老人ホーム　本部園",0,"14",9050213,"沖縄県","国頭郡本部町","谷茶310",26.6585151,127.8916231,"0980-47-3644","0980-47-5824","山里將保","http://www.motobuen.com/",,,,,,,,"桃原、大城","介護課事務所","月～金　8：00～17：00",0,0,"短期入所生活介護事業所（ショートステイ）
在宅介護支援センター本部園　／　老人デイサービスセンター本部園　／　指定訪問介護事業所本部園","利用者様の安心・安全で日常生活が笑顔で送られますよう、全力でご支援致します。",,"1",1,"2018-01-09","2018-04-23"
"在宅複合型施設　羽地苑",0,"14",9051155,"沖縄県","名護市","我部祖河829",26.627539,127.9936502,"0980-54-6631","0980-54-6632","赤嶺樹",,,,,,,,,"赤嶺、松川","ショートステイ","月～土　9：00～17：30",0,0,"通所介護事業所　羽地苑　／　居宅介護支援事業所　羽地苑","小規模タイプで個別的ケアが図りやすい特徴があります。",,"1",1,"2018-01-09","2018-04-23"
"特別養護老人ホーム　乙羽園",0,"14",9050411,"沖縄県","国頭郡今帰仁村","天底222",26.6755028,127.9785191,"0980-56-2086","0980-56-5506",,,,,,,,,,,,,0,0,"短期入所生活介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"介護老人福祉施設　かりゆしぬ村",0,"14",9050006,"沖縄県","名護市","宇茂佐1873-1",26.6125221,127.9662052,"0980-53-1934","0980-53-7472",,,,,,,,,,,,,0,0,"短期入所生活介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"名護厚生園指定介護老人福祉施設",0,"14",9050011,"沖縄県","名護市","宮里5-4-29",26.5999567,127.9713636,"0980-52-3283","0980-51-0654",,,,,,,,,,,,,0,0,"短期入所生活介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"指定地域密着型介護老人福祉施設　瑞穂の郷",0,"14",9051146,"沖縄県","名護市","親川571",26.6164734,128.0150671,"0980-58-1631","0980-58-1079",,,,,,,,,,,,,0,0,"短期入所生活介護（ショートステイ）",,,"1",1,"2018-01-09","2018-04-23"
"北山病院",0,"14",9050428,"沖縄県","国頭郡今帰仁村","今泊280",26.699165,127.92528,"0980-56-2339","0980-56-2340",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"医療法人タピック　宮里病院",0,"14",9050006,"沖縄県","名護市","宇茂佐1763-2",26.6086085,127.9647109,"0980-53-7771","0980-53-6976","川崎俊彦","http://tapic-miyazato.jp/",,,,,,,,"担当ケアマネジャー","西Ⅱ病棟",,0,0,"短期入所療養介護（ショートステイ）","リハビリから看取りまで、幅広く対応していきます。",,"1",1,"2018-01-09","2018-04-23"
"有限会社ハイール　有料老人ホーム第一きんせいハウス",0,"14",9051415,"沖縄県","国頭郡国頭村","浜96　2F",26.718965,128.1588355,"0980-41-2221","0980-41-3041","金城みどり",,,,,,,,,"恩川優子","090-3794-0777",,"1",0,"デイサービス浜の家","地域で暮らせる第二の我が家","個室希望も受け付けます。個室希望の場合は月額120,000円です。","1",1,"2018-01-09","2018-04-23"
"宅老所ひがし",0,"14",9051203,"沖縄県","国頭郡東村","川田789",26.6298098,128.1682327,"0980-51-2225",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"宅老所しまなさけ",0,"14",9051318,"沖縄県","国頭郡大宜味村","津波1971-487",26.6485148,128.1098383,"0980-44-2090",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"有料老人ホーム　おおぎみ",0,"14",9051318,"沖縄県","国頭郡大宜味村","津波419-9　2F",26.6602884,128.0992167,"0980-44-2390",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"有料老人ホーム　セイブ",0,"14",9051318,"沖縄県","国頭郡大宜味村","津波1475-1",26.6453284,128.0902901,"090-9780-5351",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"有料老人ホーム　湧川",0,"14",9050412,"沖縄県","国頭郡今帰仁村","湧川1578-2",26.6602601,127.9801862,"0980-56-3388",,"嘉陽　律子",,,,,,,,,"金武　かずみ",,,0,0,"グループホームほしくぼ　／　グループホームわくがわ　／　デイサービスほしくぼ",,,"1",1,"2018-01-09","2018-05-30"
"宅老所　ハイビスカス",0,"14",9050428,"沖縄県","国頭郡今帰仁村","今泊3933",26.6975072,127.936135,"0980-56-4916",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"イリーゼ今帰仁",0,"14",9050412,"沖縄県","国頭郡今帰仁村","湧川571-1",26.6565307,127.9895879,"0980-56-1245","0980-56-1246","稲葉元延","https://www.irs.jp/",,,,,,,,"稲葉、親富祖",,,0,0,"併設：イリーゼ今帰仁訪問介護センター　／　イリーゼ今帰仁居宅介護支援事業所","「あなたに会えてよかった」と言われる介護サービスの実現です。","協力医療機関
北山病院、北部地区医師会病院、もとぶ野毛病院、今帰仁診療所、とよはら歯科
月額利用料：1F～2F　ｵｰｼｬﾋﾞｭｰ　106,800円（税込）、3F　ｵｰｼｬﾝﾋﾞｭｰ　116,800円（税込）","1",1,"2018-01-09","2018-05-31"
"有料老人ホーム　とうばるの里",0,"14",9050204,"沖縄県","国頭郡本部町","豊原11-1",26.6909141,127.8924809,"0980-48-4886",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"有料老人ホーム　ときわ",0,"14",9050213,"沖縄県","国頭郡本部町","谷茶366-1",26.6558876,127.8902622,"0980-51-6839","0980-51-6858","山里將保",,,,,,,,,,,"9:30～17:30",0,0,"特別養護老人ホーム本部園　／　居宅介護支援事業所本部園　／　在宅介護支援センター本部園　／
老人デイサービスセンター本部園　／　短期入所生活介護事業所本部園　／　配食サービス",,,"1",1,"2018-01-09","2018-06-13"
"かりゆしぬ村　シルバーハウス　ゆりのさと",0,"14",9050016,"沖縄県","名護市","大東1-16-17",26.5892479,127.9858438,"0980-52-3468","0980-52-3468",,"http://www.shoraikai.com/",,,,,,,,"松川",,"食事対応時間帯以外",0,0,,,,"1",1,"2018-01-09","2018-04-21"
"かりゆしぬ村　居宅支援ハウス　のぞみ",0,"14",9050011,"沖縄県","名護市","宮里518-2",26.5948903,127.9643197,"0980-54-1180",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
"かりゆしぬ村　シルバーハウス　アンジェラ",0,"14",9050006,"沖縄県","名護市","宇茂佐1705-1",26.6069616,127.9688607,"0980-54-0800","0980-54-0801","名護昌代","http://www.shoraikai.com/",,,,,,,,"島袋春美",,"平日　10：30～17：30",0,0,"ショートステイアンジェラ　
特別養護老人ホームかりゆしぬ村　／　指定短期入所生活介護　／　
デイサービスセンター　／　デイサービス大南　／　ホームヘルパー　／　在宅介護支援センター　／　
指定居宅介護支援事業所　／　シルバーハウスゆりのさと　／　居宅支援ハウスのぞみ　／　
グループホームくつろぎ
",,,"1",1,"2018-01-09","2018-04-21"
"生活支援ハウス　前ぬ浜",0,"14",9052266,"沖縄県","名護市","瀬嵩12-1",26.5494028,128.0498851,"0980-55-8793",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-09","2018-04-23"
