"id","facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"9984","2245","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9985","2245","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9986","2245","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9987","2245","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9988","2245","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9989","2245","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9990","2245","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9991","2245","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9992","2245","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9993","2245","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9994","2245","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9995","2245","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9996","2245","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9997","2245","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9998","2245","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"9999","2245","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10000","2245","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10001","2245","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10002","2245","QA004","AZ00000","うるま市は旧勝連町及び旧与那城町及び旧石川氏は除く","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10003","2246","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10004","2246","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10005","2246","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10006","2246","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10007","2246","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10008","2246","QE001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10009","2246","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10010","2248","QA001","AA01022","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10011","2248","QA001","AA01006","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10012","2248","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10013","2248","QA001","AA01004","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10014","2248","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10015","2248","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10016","2248","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10017","2248","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10018","2248","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10019","2248","QA001","AA01021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10020","2248","QA001","AA01019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10021","2248","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10022","2248","QA001","AA01018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10023","2248","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10024","2248","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10025","2248","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10026","2248","QA001","AA01005","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10027","2248","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10028","2248","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10029","2248","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10030","2248","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10031","2248","QA003","AA02017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10032","2248","QA003","AA02019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10033","2248","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10034","2248","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10035","2249","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10036","2249","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10037","2249","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10038","2251","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10039","2251","QA001","AA01006","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10040","2251","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10041","2251","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10042","2251","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10043","2251","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10044","2251","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10045","2251","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10046","2251","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10047","2251","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10048","2251","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10049","2251","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10050","2251","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10051","2251","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10052","2251","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10053","2251","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10054","2251","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10055","2251","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10056","2251","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10057","2251","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10058","2251","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10059","2251","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10060","2251","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10061","2251","QE001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10062","2251","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10063","2257","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10064","2257","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10065","2257","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10066","2257","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10067","2257","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10068","2257","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10069","2257","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10070","2257","QA003","AA02016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10071","2257","QE001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10072","2257","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10073","2258","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10074","2258","QA003","AA02020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10075","2258","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10076","2258","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10077","2258","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10078","2261","QA001","AA01006","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10079","2261","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10080","2261","QA001","AA01004","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10081","2261","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10082","2261","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10083","2261","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10084","2261","QA001","AA01021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10085","2261","QA001","AA01019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10086","2261","QA001","AA01018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10087","2261","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10088","2261","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10089","2261","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10090","2261","QA001","AA01005","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10091","2261","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10092","2261","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10093","2261","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10094","2261","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10095","2261","QA002","AZ00000","介護保険の認定(要介護)を受けている方に限る。","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10096","2261","QA003","AA02018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10097","2261","QA003","AA02019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10098","2261","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10099","2261","QA004","AZ00000","基本的には上記地域となるが、その他、相談に応ずる。","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10100","2262","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10101","2262","QA003","AA02010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10102","2262","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10103","2262","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10104","2262","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10105","2262","QA003","AA02016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10106","2262","QA004","AZ00000","その他の地域はご相談に応じます","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10107","2262","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10108","2266","QA003","AA02019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10109","2266","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10110","2266","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10111","2266","QA003","AA02013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10112","2266","QA004","AZ00000","相談にて対応。","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10113","2266","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10114","2267","QA003","AA02018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10115","2267","QA003","AA02020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10116","2267","QA003","AA02010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10117","2267","QA003","AA02017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10118","2267","QA003","AA02019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10119","2267","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10120","2267","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10121","2267","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10122","2268","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10123","2268","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10124","2268","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10125","2268","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10126","2268","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10127","2268","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10128","2268","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10129","2268","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10130","2268","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10131","2268","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10132","2268","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10133","2268","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10134","2268","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10135","2268","QA001","AA01011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10136","2271","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10137","2271","QA001","AA01004","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10138","2271","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10139","2271","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10140","2271","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10141","2271","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10142","2271","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10143","2271","QA001","AA01021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10144","2271","QA001","AA01019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10145","2271","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10146","2271","QA001","AA01018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10147","2271","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10148","2271","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10149","2271","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10150","2271","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10151","2271","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10152","2271","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10153","2271","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10154","2271","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10155","2271","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10156","2274","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10157","2274","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10158","2274","QA003","AA02013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10159","2274","QA003","AA02016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10160","2274","QA003","AA02015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10161","2274","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10162","2275","QA001","AA01022","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10163","2275","QA001","AA01006","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10164","2275","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10165","2275","QA001","AA01004","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10166","2275","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10167","2275","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10168","2275","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10169","2275","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10170","2275","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10171","2275","QA001","AA01021","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10172","2275","QA001","AA01019","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10173","2275","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10174","2275","QA001","AA01018","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10175","2275","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10176","2275","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10177","2275","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10178","2275","QA001","AA01005","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10179","2275","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10180","2275","QA001","AA01013","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10181","2275","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10182","2275","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10183","2275","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10184","2275","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10185","2276","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10186","2276","QA001","AA01006","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10187","2276","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10188","2276","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10189","2276","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10190","2276","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10191","2276","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10192","2276","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10193","2276","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10194","2276","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10195","2276","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10196","2276","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10197","2276","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10198","2276","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10199","2276","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10200","2276","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10201","2276","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10202","2276","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10203","2276","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10204","2276","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10205","2276","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10206","2276","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10207","2276","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10208","2279","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10209","2279","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10210","2279","QE001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10211","2279","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10212","2280","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10213","2280","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10214","2282","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10215","2282","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10216","2282","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10217","2282","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10218","2282","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10219","2282","QA003","AA02015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10220","2282","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10221","2288","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10222","2288","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10223","2288","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10224","2288","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10225","2288","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10226","2288","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10227","2290","QA002","AZ00000","医療行為のない方","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10228","2290","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10229","2290","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10230","2296","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10231","2296","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10232","2297","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10233","2297","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10234","2297","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10235","2297","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10236","2297","QA004","AZ00000","うるま市・沖縄市。","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10237","2297","QE001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10238","2297","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10239","2298","QA001","AA01017","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10240","2298","QA001","AA01003","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10241","2298","QA001","AA01012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10242","2298","QA001","AA01001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10243","2298","QA001","AA01015","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10244","2298","QA001","AA01010","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10245","2298","QA001","AA01009","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10246","2298","QA001","AA01007","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10247","2298","QA001","AA01002","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10248","2298","QA001","AA01016","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10249","2298","QA001","AA01020","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10250","2298","QA001","AA01014","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10251","2298","QA001","AA01008","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10252","2298","QA003","AA02012","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10253","2298","QA003","AA02011","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10254","2298","QZ001","AZ00001","","2018/1/31 00:00:00","2018/7/9 00:00:00"
"10255","2299","QA001","AA01022","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10256","2299","QA001","AA01006","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10257","2299","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10258","2299","QA001","AA01004","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10259","2299","QA001","AA01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10260","2299","QA001","AA01012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10261","2299","QA001","AA01001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10262","2299","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10263","2299","QA001","AA01010","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10264","2299","QA001","AA01021","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10265","2299","QA001","AA01019","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10266","2299","QA001","AA01009","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10267","2299","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10268","2299","QA001","AA01007","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10269","2299","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10270","2299","QA001","AA01016","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10271","2299","QA001","AA01005","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10272","2299","QA001","AA01020","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10273","2299","QA001","AA01013","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10274","2299","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10275","2299","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10276","2299","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10277","2299","QA003","AA02011","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10278","2300","QA001","AA01008","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10279","2300","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10280","2300","QH001","AH01004","有料老人ホーム","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10281","2300","QZ012","AZ01003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10282","2300","QZ011","AZ00000","28","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10283","2300","QZ015","AZ00000","26","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10284","2300","QZ013","AZ00000","1","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10285","2300","QZ010","AZ00000","￥10,4500～","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10286","2300","QZ009","AZ03003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10287","2300","QZ016","AZ02003","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10288","2300","QZ007","AZ00001","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10289","2304","QA001","AA01017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10290","2304","QA001","AA01015","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10291","2304","QA001","AA01018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10292","2304","QA001","AA01002","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10293","2304","QA001","AA01014","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10294","2304","QA003","AA02018","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10295","2304","QA003","AA02017","","2018/1/31 00:00:00","2018/7/17 00:00:00"
"10296","2304","QA003","AA02012","","2018/1/31 00:00:00","2018/7/17 00:00:00"
