"facility_id","question_cd","answer_cd","answer_conent","created_at","updated_at"
"2304","QA001","AA01017","","2018-01-31","2018-07-17"
"2304","QA001","AA01015","","2018-01-31","2018-07-17"
"2304","QA001","AA01018","","2018-01-31","2018-07-17"
"2304","QA001","AA01002","","2018-01-31","2018-07-17"
"2304","QA001","AA01014","","2018-01-31","2018-07-17"
"2304","QA003","AA02018","","2018-01-31","2018-07-17"
"2304","QA003","AA02017","","2018-01-31","2018-07-17"
"2304","QA003","AA02012","","2018-01-31","2018-07-17"
"2304","QA003","AA02011","","2018-01-31","2018-07-17"
"2304","QA003","AA02016","","2018-01-31","2018-07-17"
"2309","QA002","AZ00000","個々の状況をふまえてご相談に対応します。。","2018-01-31","2018-07-17"
"2309","QA003","AA02012","","2018-01-31","2018-07-17"
"2310","QA003","AA02012","","2018-01-31","2018-07-09"
"2311","QA001","AA01022","","2018-01-31","2018-07-17"
"2311","QA001","AA01006","","2018-01-31","2018-07-17"
"2311","QA001","AA01017","","2018-01-31","2018-07-17"
"2311","QA001","AA01004","","2018-01-31","2018-07-17"
"2311","QA001","AA01003","","2018-01-31","2018-07-17"
"2311","QA001","AA01012","","2018-01-31","2018-07-17"
"2311","QA001","AA01001","","2018-01-31","2018-07-17"
"2311","QA001","AA01015","","2018-01-31","2018-07-17"
"2311","QA001","AA01010","","2018-01-31","2018-07-17"
"2311","QA001","AA01021","","2018-01-31","2018-07-17"
"2311","QA001","AA01019","","2018-01-31","2018-07-17"
"2311","QA001","AA01009","","2018-01-31","2018-07-17"
"2311","QA001","AA01018","","2018-01-31","2018-07-17"
"2311","QA001","AA01007","","2018-01-31","2018-07-17"
"2311","QA001","AA01002","","2018-01-31","2018-07-17"
"2311","QA001","AA01016","","2018-01-31","2018-07-17"
"2311","QA001","AA01005","","2018-01-31","2018-07-17"
"2311","QA001","AA01020","","2018-01-31","2018-07-17"
"2311","QA001","AA01013","","2018-01-31","2018-07-17"
"2311","QA001","AA01014","","2018-01-31","2018-07-17"
"2311","QA001","AA01008","","2018-01-31","2018-07-17"
"2311","QA002","AZ00000","独居　　","2018-01-31","2018-07-17"
"2311","QA003","AA02001","","2018-01-31","2018-07-17"
"2311","QA003","AA02013","","2018-01-31","2018-07-17"
"2311","QA003","AA02016","","2018-01-31","2018-07-17"
"2311","QA003","AA02015","","2018-01-31","2018-07-17"
"2312","QA003","AA02013","","2018-01-31","2018-07-09"
"2313","QA003","AA02013","","2018-01-31","2018-07-09"
"2314","QA002","AZ00000","介護保険利用相談・調整","2018-01-31","2018-07-17"
"2314","QA003","AA02012","","2018-01-31","2018-07-17"
"2314","QA003","AA02011","","2018-01-31","2018-07-17"
"2314","QA003","AA02013","","2018-01-31","2018-07-17"
"2314","QA003","AA02016","","2018-01-31","2018-07-17"
"2314","QA003","AA02015","","2018-01-31","2018-07-17"
"2315","QA001","AA01017","","2018-01-31","2018-07-17"
"2315","QA001","AA01003","","2018-01-31","2018-07-17"
"2315","QA001","AA01012","","2018-01-31","2018-07-17"
"2315","QA001","AA01015","","2018-01-31","2018-07-17"
"2315","QA001","AA01010","","2018-01-31","2018-07-17"
"2315","QA001","AA01021","","2018-01-31","2018-07-17"
"2315","QA001","AA01009","","2018-01-31","2018-07-17"
"2315","QA001","AA01002","","2018-01-31","2018-07-17"
"2315","QA001","AA01016","","2018-01-31","2018-07-17"
"2315","QA001","AA01005","","2018-01-31","2018-07-17"
"2315","QA001","AA01020","","2018-01-31","2018-07-17"
"2315","QA001","AA01013","","2018-01-31","2018-07-17"
"2315","QA001","AA01014","","2018-01-31","2018-07-17"
"2315","QA001","AA01008","","2018-01-31","2018-07-17"
"2315","QA003","AA02013","","2018-01-31","2018-07-17"
"2316","QA001","AA01022","","2018-01-31","2018-07-17"
"2316","QA001","AA01006","","2018-01-31","2018-07-17"
"2316","QA001","AA01017","","2018-01-31","2018-07-17"
"2316","QA001","AA01004","","2018-01-31","2018-07-17"
"2316","QA001","AA01003","","2018-01-31","2018-07-17"
"2316","QA001","AA01012","","2018-01-31","2018-07-17"
"2316","QA001","AA01001","","2018-01-31","2018-07-17"
"2316","QA001","AA01015","","2018-01-31","2018-07-17"
"2316","QA001","AA01010","","2018-01-31","2018-07-17"
"2316","QA001","AA01021","","2018-01-31","2018-07-17"
"2316","QA001","AA01019","","2018-01-31","2018-07-17"
"2316","QA001","AA01009","","2018-01-31","2018-07-17"
"2316","QA001","AA01018","","2018-01-31","2018-07-17"
"2316","QA001","AA01007","","2018-01-31","2018-07-17"
"2316","QA001","AA01002","","2018-01-31","2018-07-17"
"2316","QA001","AA01016","","2018-01-31","2018-07-17"
"2316","QA001","AA01005","","2018-01-31","2018-07-17"
"2316","QA001","AA01020","","2018-01-31","2018-07-17"
"2316","QA001","AA01013","","2018-01-31","2018-07-17"
"2316","QA001","AA01014","","2018-01-31","2018-07-17"
"2316","QA001","AA01008","","2018-01-31","2018-07-17"
"2316","QA003","AA02012","","2018-01-31","2018-07-17"
"2316","QA003","AA02001","","2018-01-31","2018-07-17"
"2316","QA003","AA02014","","2018-01-31","2018-07-17"
"2316","QA003","AA02015","","2018-01-31","2018-07-17"
"2317","QA001","AA01017","","2018-01-31","2018-07-17"
"2317","QA001","AA01003","","2018-01-31","2018-07-17"
"2317","QA001","AA01012","","2018-01-31","2018-07-17"
"2317","QA001","AA01015","","2018-01-31","2018-07-17"
"2317","QA001","AA01010","","2018-01-31","2018-07-17"
"2317","QA001","AA01021","","2018-01-31","2018-07-17"
"2317","QA001","AA01009","","2018-01-31","2018-07-17"
"2317","QA001","AA01007","","2018-01-31","2018-07-17"
"2317","QA001","AA01016","","2018-01-31","2018-07-17"
"2317","QA001","AA01020","","2018-01-31","2018-07-17"
"2317","QA001","AA01013","","2018-01-31","2018-07-17"
"2317","QA001","AA01014","","2018-01-31","2018-07-17"
"2317","QA001","AA01008","","2018-01-31","2018-07-17"
"2317","QA003","AA02014","","2018-01-31","2018-07-17"
"2319","QA001","AA01017","","2018-01-31","2018-07-17"
"2319","QA001","AA01004","","2018-01-31","2018-07-17"
"2319","QA001","AA01003","","2018-01-31","2018-07-17"
"2319","QA001","AA01001","","2018-01-31","2018-07-17"
"2319","QA001","AA01015","","2018-01-31","2018-07-17"
"2319","QA001","AA01021","","2018-01-31","2018-07-17"
"2319","QA001","AA01018","","2018-01-31","2018-07-17"
"2319","QA001","AA01007","","2018-01-31","2018-07-17"
"2319","QA001","AA01016","","2018-01-31","2018-07-17"
"2319","QA001","AA01020","","2018-01-31","2018-07-17"
"2319","QA001","AA01013","","2018-01-31","2018-07-17"
"2319","QA001","AA01014","","2018-01-31","2018-07-17"
"2319","QA001","AA01008","","2018-01-31","2018-07-17"
"2319","QA003","AA02001","","2018-01-31","2018-07-17"
"2319","QA003","AA02014","","2018-01-31","2018-07-17"
"2320","QA003","AA02001","","2018-01-31","2018-07-09"
"2320","QA003","AA02014","","2018-01-31","2018-07-09"
"2320","QA003","AA02015","","2018-01-31","2018-07-09"
"2321","QA003","AA02014","","2018-01-31","2018-07-09"
"2321","QA003","AA02013","","2018-01-31","2018-07-09"
"2321","QA003","AA02015","","2018-01-31","2018-07-09"
"2322","QA003","AA02012","","2018-01-31","2018-07-17"
"2322","QA003","AA02013","","2018-01-31","2018-07-17"
"2322","QA003","AA02015","","2018-01-31","2018-07-17"
"2324","QA001","AA01017","","2018-01-31","2018-07-17"
"2324","QA001","AA01012","","2018-01-31","2018-07-17"
"2324","QA001","AA01015","","2018-01-31","2018-07-17"
"2324","QA001","AA01010","","2018-01-31","2018-07-17"
"2324","QA001","AA01009","","2018-01-31","2018-07-17"
"2324","QA001","AA01016","","2018-01-31","2018-07-17"
"2324","QA003","AA02012","","2018-01-31","2018-07-17"
"2324","QA003","AA02014","","2018-01-31","2018-07-17"
"2324","QA003","AA02013","","2018-01-31","2018-07-17"
"2324","QA003","AA02015","","2018-01-31","2018-07-17"
"2325","QA003","AA02014","","2018-01-31","2018-07-17"
"2325","QA003","AA02015","","2018-01-31","2018-07-17"
"2326","QA001","AA01022","","2018-01-31","2018-07-17"
"2326","QA001","AA01006","","2018-01-31","2018-07-17"
"2326","QA001","AA01017","","2018-01-31","2018-07-17"
"2326","QA001","AA01004","","2018-01-31","2018-07-17"
"2326","QA001","AA01003","","2018-01-31","2018-07-17"
"2326","QA001","AA01012","","2018-01-31","2018-07-17"
"2326","QA001","AA01001","","2018-01-31","2018-07-17"
"2326","QA001","AA01015","","2018-01-31","2018-07-17"
"2326","QA001","AA01010","","2018-01-31","2018-07-17"
"2326","QA001","AA01021","","2018-01-31","2018-07-17"
"2326","QA001","AA01019","","2018-01-31","2018-07-17"
"2326","QA001","AA01009","","2018-01-31","2018-07-17"
"2326","QA001","AA01018","","2018-01-31","2018-07-17"
"2326","QA001","AA01007","","2018-01-31","2018-07-17"
"2326","QA001","AA01002","","2018-01-31","2018-07-17"
"2326","QA001","AA01016","","2018-01-31","2018-07-17"
"2326","QA001","AA01005","","2018-01-31","2018-07-17"
"2326","QA001","AA01020","","2018-01-31","2018-07-17"
"2326","QA001","AA01013","","2018-01-31","2018-07-17"
"2326","QA001","AA01014","","2018-01-31","2018-07-17"
"2326","QA001","AA01008","","2018-01-31","2018-07-17"
"2326","QA003","AA02014","","2018-01-31","2018-07-17"
"2326","QA003","AA02015","","2018-01-31","2018-07-17"
"2329","QA003","AA02017","","2018-01-31","2018-07-17"
"2329","QA003","AA02013","","2018-01-31","2018-07-17"
"2329","QA003","AA02016","","2018-01-31","2018-07-17"
"2331","QA001","AA01022","","2018-01-31","2018-07-17"
"2331","QA001","AA01006","","2018-01-31","2018-07-17"
"2331","QA001","AA01017","","2018-01-31","2018-07-17"
"2331","QA001","AA01004","","2018-01-31","2018-07-17"
"2331","QA001","AA01003","","2018-01-31","2018-07-17"
"2331","QA001","AA01012","","2018-01-31","2018-07-17"
"2331","QA001","AA01001","","2018-01-31","2018-07-17"
"2331","QA001","AA01015","","2018-01-31","2018-07-17"
"2331","QA001","AA01010","","2018-01-31","2018-07-17"
"2331","QA001","AA01021","","2018-01-31","2018-07-17"
"2331","QA001","AA01019","","2018-01-31","2018-07-17"
"2331","QA001","AA01009","","2018-01-31","2018-07-17"
"2331","QA001","AA01018","","2018-01-31","2018-07-17"
"2331","QA001","AA01007","","2018-01-31","2018-07-17"
"2331","QA001","AA01002","","2018-01-31","2018-07-17"
"2331","QA001","AA01016","","2018-01-31","2018-07-17"
"2331","QA001","AA01005","","2018-01-31","2018-07-17"
"2331","QA001","AA01020","","2018-01-31","2018-07-17"
"2331","QA001","AA01013","","2018-01-31","2018-07-17"
"2331","QA001","AA01014","","2018-01-31","2018-07-17"
"2331","QA001","AA01008","","2018-01-31","2018-07-17"
"2331","QA003","AA02017","","2018-01-31","2018-07-17"
"2331","QA003","AA02013","","2018-01-31","2018-07-17"
"2331","QA003","AA02016","","2018-01-31","2018-07-17"
"2332","QA001","AA01003","","2018-01-31","2018-07-17"
"2332","QA001","AA01012","","2018-01-31","2018-07-17"
"2332","QA001","AA01001","","2018-01-31","2018-07-17"
"2332","QA001","AA01015","","2018-01-31","2018-07-17"
"2332","QA001","AA01010","","2018-01-31","2018-07-17"
"2332","QA001","AA01009","","2018-01-31","2018-07-17"
"2332","QA001","AA01018","","2018-01-31","2018-07-17"
"2332","QA001","AA01007","","2018-01-31","2018-07-17"
"2332","QA001","AA01002","","2018-01-31","2018-07-17"
"2332","QA001","AA01020","","2018-01-31","2018-07-17"
"2332","QA001","AA01014","","2018-01-31","2018-07-17"
"2332","QA001","AA01008","","2018-01-31","2018-07-17"
"2332","QA003","AA02017","","2018-01-31","2018-07-17"
"2332","QA003","AA02013","","2018-01-31","2018-07-17"
"2332","QA003","AA02016","","2018-01-31","2018-07-17"
"2333","QA003","AA02017","","2018-01-31","2018-07-17"
"2333","QA003","AA02013","","2018-01-31","2018-07-17"
"2333","QA003","AA02016","","2018-01-31","2018-07-17"
"2334","QA001","AA01022","","2018-01-31","2018-07-09"
"2334","QA001","AA01006","","2018-01-31","2018-07-09"
"2334","QA001","AA01017","","2018-01-31","2018-07-09"
"2334","QA001","AA01004","","2018-01-31","2018-07-09"
"2334","QA001","AA01003","","2018-01-31","2018-07-09"
"2334","QA001","AA01012","","2018-01-31","2018-07-09"
"2334","QA001","AA01001","","2018-01-31","2018-07-09"
"2334","QA001","AA01015","","2018-01-31","2018-07-09"
"2334","QA001","AA01010","","2018-01-31","2018-07-09"
"2334","QA001","AA01021","","2018-01-31","2018-07-09"
"2334","QA001","AA01019","","2018-01-31","2018-07-09"
"2334","QA001","AA01009","","2018-01-31","2018-07-09"
"2334","QA001","AA01018","","2018-01-31","2018-07-09"
"2334","QA001","AA01007","","2018-01-31","2018-07-09"
"2334","QA001","AA01002","","2018-01-31","2018-07-09"
"2334","QA001","AA01016","","2018-01-31","2018-07-09"
"2334","QA001","AA01005","","2018-01-31","2018-07-09"
"2334","QA001","AA01020","","2018-01-31","2018-07-09"
"2334","QA001","AA01013","","2018-01-31","2018-07-09"
"2334","QA001","AA01014","","2018-01-31","2018-07-09"
"2334","QA001","AA01008","","2018-01-31","2018-07-09"
"2334","QA003","AA02017","","2018-01-31","2018-07-09"
"2334","QA003","AA02011","","2018-01-31","2018-07-09"
"2334","QA003","AA02016","","2018-01-31","2018-07-09"
"2335","QA003","AA02017","","2018-01-31","2018-07-17"
"2335","QA003","AA02013","","2018-01-31","2018-07-17"
"2335","QA003","AA02016","","2018-01-31","2018-07-17"
"2336","QA003","AA02017","","2018-01-31","2018-07-17"
"2336","QA003","AA02016","","2018-01-31","2018-07-17"
"2337","QA003","AA02018","","2018-01-31","2018-07-17"
"2337","QA003","AA02020","","2018-01-31","2018-07-17"
"2337","QA003","AA02017","","2018-01-31","2018-07-17"
"2337","QA003","AA02019","","2018-01-31","2018-07-17"
"2337","QA003","AA02012","","2018-01-31","2018-07-17"
"2337","QA003","AA02011","","2018-01-31","2018-07-17"
"2337","QA003","AA02013","","2018-01-31","2018-07-17"
"2337","QA003","AA02016","","2018-01-31","2018-07-17"
"2341","QA001","AA01022","","2018-01-31","2018-07-17"
"2341","QA001","AA01006","","2018-01-31","2018-07-17"
"2341","QA001","AA01017","","2018-01-31","2018-07-17"
"2341","QA001","AA01004","","2018-01-31","2018-07-17"
"2341","QA001","AA01003","","2018-01-31","2018-07-17"
"2341","QA001","AA01012","","2018-01-31","2018-07-17"
"2341","QA001","AA01001","","2018-01-31","2018-07-17"
"2341","QA001","AA01015","","2018-01-31","2018-07-17"
"2341","QA001","AA01010","","2018-01-31","2018-07-17"
"2341","QA001","AA01021","","2018-01-31","2018-07-17"
"2341","QA001","AA01019","","2018-01-31","2018-07-17"
"2341","QA001","AA01009","","2018-01-31","2018-07-17"
"2341","QA001","AA01018","","2018-01-31","2018-07-17"
"2341","QA001","AA01007","","2018-01-31","2018-07-17"
"2341","QA001","AA01002","","2018-01-31","2018-07-17"
"2341","QA001","AA01016","","2018-01-31","2018-07-17"
"2341","QA001","AA01005","","2018-01-31","2018-07-17"
"2341","QA001","AA01020","","2018-01-31","2018-07-17"
"2341","QA001","AA01013","","2018-01-31","2018-07-17"
"2341","QA001","AA01014","","2018-01-31","2018-07-17"
"2341","QA001","AA01008","","2018-01-31","2018-07-17"
"2341","QA003","AA02018","","2018-01-31","2018-07-17"
"2341","QA003","AA02017","","2018-01-31","2018-07-17"
"2341","QA003","AA02012","","2018-01-31","2018-07-17"
"2341","QA003","AA02011","","2018-01-31","2018-07-17"
"2341","QA003","AA02016","","2018-01-31","2018-07-17"
"2343","QA001","AA01017","","2018-01-31","2018-07-17"
"2343","QA001","AA01004","","2018-01-31","2018-07-17"
"2343","QA001","AA01003","","2018-01-31","2018-07-17"
"2343","QA001","AA01012","","2018-01-31","2018-07-17"
"2343","QA001","AA01001","","2018-01-31","2018-07-17"
"2343","QA001","AA01015","","2018-01-31","2018-07-17"
"2343","QA001","AA01010","","2018-01-31","2018-07-17"
"2343","QA001","AA01021","","2018-01-31","2018-07-17"
"2343","QA001","AA01009","","2018-01-31","2018-07-17"
"2343","QA001","AA01018","","2018-01-31","2018-07-17"
"2343","QA001","AA01007","","2018-01-31","2018-07-17"
"2343","QA001","AA01002","","2018-01-31","2018-07-17"
"2343","QA001","AA01016","","2018-01-31","2018-07-17"
"2343","QA001","AA01005","","2018-01-31","2018-07-17"
"2343","QA001","AA01020","","2018-01-31","2018-07-17"
"2343","QA001","AA01013","","2018-01-31","2018-07-17"
"2343","QA001","AA01014","","2018-01-31","2018-07-17"
"2343","QA001","AA01008","","2018-01-31","2018-07-17"
"2343","QA003","AA02017","","2018-01-31","2018-07-17"
"2343","QA003","AA02016","","2018-01-31","2018-07-17"
"2349","QA001","AA01017","","2018-01-31","2018-07-17"
"2349","QA001","AA01004","","2018-01-31","2018-07-17"
"2349","QA001","AA01003","","2018-01-31","2018-07-17"
"2349","QA001","AA01001","","2018-01-31","2018-07-17"
"2349","QA001","AA01015","","2018-01-31","2018-07-17"
"2349","QA001","AA01010","","2018-01-31","2018-07-17"
"2349","QA001","AA01021","","2018-01-31","2018-07-17"
"2349","QA001","AA01019","","2018-01-31","2018-07-17"
"2349","QA001","AA01009","","2018-01-31","2018-07-17"
"2349","QA001","AA01018","","2018-01-31","2018-07-17"
"2349","QA001","AA01007","","2018-01-31","2018-07-17"
"2349","QA001","AA01002","","2018-01-31","2018-07-17"
"2349","QA001","AA01016","","2018-01-31","2018-07-17"
"2349","QA001","AA01005","","2018-01-31","2018-07-17"
"2349","QA001","AA01020","","2018-01-31","2018-07-17"
"2349","QA001","AA01013","","2018-01-31","2018-07-17"
"2349","QA001","AA01014","","2018-01-31","2018-07-17"
"2349","QA001","AA01008","","2018-01-31","2018-07-17"
"2349","QA003","AA02018","","2018-01-31","2018-07-17"
"2349","QA003","AA02017","","2018-01-31","2018-07-17"
"2349","QA003","AA02016","","2018-01-31","2018-07-17"
"2353","QA003","AA02018","","2018-01-31","2018-07-17"
"2353","QA003","AA02017","","2018-01-31","2018-07-17"
"2353","QA003","AA02019","","2018-01-31","2018-07-17"
"2353","QA003","AA02011","","2018-01-31","2018-07-17"
"2353","QA003","AA02014","","2018-01-31","2018-07-17"
"2356","QA001","AA01022","","2018-01-31","2018-07-17"
"2356","QA001","AA01017","","2018-01-31","2018-07-17"
"2356","QA001","AA01004","","2018-01-31","2018-07-17"
"2356","QA001","AA01003","","2018-01-31","2018-07-17"
"2356","QA001","AA01012","","2018-01-31","2018-07-17"
"2356","QA001","AA01001","","2018-01-31","2018-07-17"
"2356","QA001","AA01015","","2018-01-31","2018-07-17"
"2356","QA001","AA01010","","2018-01-31","2018-07-17"
"2356","QA001","AA01021","","2018-01-31","2018-07-17"
"2356","QA001","AA01019","","2018-01-31","2018-07-17"
"2356","QA001","AA01009","","2018-01-31","2018-07-17"
"2356","QA001","AA01018","","2018-01-31","2018-07-17"
"2356","QA001","AA01007","","2018-01-31","2018-07-17"
"2356","QA001","AA01002","","2018-01-31","2018-07-17"
"2356","QA001","AA01016","","2018-01-31","2018-07-17"
"2356","QA001","AA01005","","2018-01-31","2018-07-17"
"2356","QA001","AA01020","","2018-01-31","2018-07-17"
"2356","QA001","AA01013","","2018-01-31","2018-07-17"
"2356","QA001","AA01014","","2018-01-31","2018-07-17"
"2356","QA001","AA01008","","2018-01-31","2018-07-17"
"2356","QA002","AZ00000","どんな疾患をお持ちの患者様でもまずはご相談下さい。","2018-01-31","2018-07-17"
"2356","QA003","AA02018","","2018-01-31","2018-07-17"
"2356","QA003","AA02020","","2018-01-31","2018-07-17"
"2356","QA003","AA02010","","2018-01-31","2018-07-17"
"2356","QA003","AA02017","","2018-01-31","2018-07-17"
"2356","QA003","AA02019","","2018-01-31","2018-07-17"
"2356","QA003","AA02022","","2018-01-31","2018-07-17"
"2356","QA003","AA02012","","2018-01-31","2018-07-17"
"2356","QA003","AA02011","","2018-01-31","2018-07-17"
"2356","QA003","AA02016","","2018-01-31","2018-07-17"
"2357","QA003","AA02018","","2018-01-31","2018-07-17"
"2357","QA003","AA02017","","2018-01-31","2018-07-17"
"2357","QA003","AA02011","","2018-01-31","2018-07-17"
"2361","QA001","AA01017","","2018-01-31","2018-07-09"
"2361","QA001","AA01003","","2018-01-31","2018-07-09"
"2361","QA001","AA01012","","2018-01-31","2018-07-09"
"2361","QA001","AA01015","","2018-01-31","2018-07-09"
"2361","QA001","AA01010","","2018-01-31","2018-07-09"
"2361","QA001","AA01009","","2018-01-31","2018-07-09"
"2361","QA001","AA01007","","2018-01-31","2018-07-09"
"2361","QA001","AA01002","","2018-01-31","2018-07-09"
"2361","QA001","AA01016","","2018-01-31","2018-07-09"
"2361","QA001","AA01020","","2018-01-31","2018-07-09"
"2361","QA001","AA01014","","2018-01-31","2018-07-09"
"2361","QA001","AA01008","","2018-01-31","2018-07-09"
"2361","QA003","AA02018","","2018-01-31","2018-07-09"
"2361","QA003","AA02020","","2018-01-31","2018-07-09"
"2361","QA003","AA02010","","2018-01-31","2018-07-09"
"2361","QA003","AA02019","","2018-01-31","2018-07-09"
"2361","QA003","AA02011","","2018-01-31","2018-07-09"
"2364","QA001","AA01017","","2018-01-31","2018-07-17"
"2364","QA001","AA01003","","2018-01-31","2018-07-17"
"2364","QA001","AA01001","","2018-01-31","2018-07-17"
"2364","QA001","AA01015","","2018-01-31","2018-07-17"
"2364","QA001","AA01010","","2018-01-31","2018-07-17"
"2364","QA001","AA01021","","2018-01-31","2018-07-17"
"2364","QA001","AA01018","","2018-01-31","2018-07-17"
"2364","QA001","AA01007","","2018-01-31","2018-07-17"
"2364","QA001","AA01002","","2018-01-31","2018-07-17"
"2364","QA001","AA01020","","2018-01-31","2018-07-17"
"2364","QA001","AA01013","","2018-01-31","2018-07-17"
"2364","QA001","AA01014","","2018-01-31","2018-07-17"
"2364","QA003","AA02018","","2018-01-31","2018-07-17"
"2364","QA003","AA02020","","2018-01-31","2018-07-17"
"2364","QA003","AA02010","","2018-01-31","2018-07-17"
"2364","QA003","AA02017","","2018-01-31","2018-07-17"
"2364","QA003","AA02019","","2018-01-31","2018-07-17"
"2364","QA003","AA02022","","2018-01-31","2018-07-17"
"2364","QA003","AA02012","","2018-01-31","2018-07-17"
"2364","QA003","AA02011","","2018-01-31","2018-07-17"
"2364","QA003","AA02026","","2018-01-31","2018-07-17"
"2364","QA003","AA02016","","2018-01-31","2018-07-17"
"2364","QA003","AA02028","","2018-01-31","2018-07-17"
"2366","QA002","AZ00000","相談に応じる","2018-01-31","2018-07-17"
"2366","QA003","AA02020","","2018-01-31","2018-07-17"
"2368","QA001","AA01022","","2018-01-31","2018-07-17"
"2368","QA001","AA01006","","2018-01-31","2018-07-17"
"2368","QA001","AA01017","","2018-01-31","2018-07-17"
"2368","QA001","AA01004","","2018-01-31","2018-07-17"
"2368","QA001","AA01003","","2018-01-31","2018-07-17"
"2368","QA001","AA01012","","2018-01-31","2018-07-17"
"2368","QA001","AA01001","","2018-01-31","2018-07-17"
"2368","QA001","AA01015","","2018-01-31","2018-07-17"
"2368","QA001","AA01010","","2018-01-31","2018-07-17"
"2368","QA001","AA01021","","2018-01-31","2018-07-17"
"2368","QA001","AA01019","","2018-01-31","2018-07-17"
"2368","QA001","AA01009","","2018-01-31","2018-07-17"
"2368","QA001","AA01018","","2018-01-31","2018-07-17"
"2368","QA001","AA01007","","2018-01-31","2018-07-17"
"2368","QA001","AA01002","","2018-01-31","2018-07-17"
"2368","QA001","AA01016","","2018-01-31","2018-07-17"
"2368","QA001","AA01005","","2018-01-31","2018-07-17"
"2368","QA001","AA01020","","2018-01-31","2018-07-17"
"2368","QA001","AA01013","","2018-01-31","2018-07-17"
"2368","QA001","AA01014","","2018-01-31","2018-07-17"
"2368","QA001","AA01008","","2018-01-31","2018-07-17"
"2368","QA003","AA02020","","2018-01-31","2018-07-17"
"2368","QA003","AA02010","","2018-01-31","2018-07-17"
"2368","QA003","AA02019","","2018-01-31","2018-07-17"
"2368","QA003","AA02022","","2018-01-31","2018-07-17"
"2368","QA003","AA02021","","2018-01-31","2018-07-17"
"2368","QA003","AA02011","","2018-01-31","2018-07-17"
"2368","QA003","AA02026","","2018-01-31","2018-07-17"
"2368","QA003","AA02028","","2018-01-31","2018-07-17"
"337","QA002","AZ00000","特に疾患によって受け入れの可否は定めていません。","2018-01-31","2018-07-17"
"337","QA003","AA02020","","2018-01-31","2018-07-17"
"337","QA003","AA02010","","2018-01-31","2018-07-17"
"337","QA003","AA02019","","2018-01-31","2018-07-17"
"337","QA003","AA02022","","2018-01-31","2018-07-17"
"337","QA003","AA02011","","2018-01-31","2018-07-17"
"337","QA003","AA02026","","2018-01-31","2018-07-17"
"2370","QA002","AZ00000","居宅介護支援","2018-01-31","2018-07-17"
"2370","QA003","AA02020","","2018-01-31","2018-07-17"
"2370","QA003","AA02010","","2018-01-31","2018-07-17"
"2370","QA003","AA02027","","2018-01-31","2018-07-17"
"2370","QA003","AA02019","","2018-01-31","2018-07-17"
"2370","QA003","AA02022","","2018-01-31","2018-07-17"
"2370","QA003","AA02021","","2018-01-31","2018-07-17"
"2370","QA003","AA02024","","2018-01-31","2018-07-17"
"2370","QA003","AA02026","","2018-01-31","2018-07-17"
"2374","QA003","AA02026","","2018-01-31","2018-07-17"
"2375","QA001","AA01015","","2018-01-31","2018-07-17"
"2375","QA003","AA02020","","2018-01-31","2018-07-17"
"2375","QA003","AA02022","","2018-01-31","2018-07-17"
"2375","QA003","AA02021","","2018-01-31","2018-07-17"
"2375","QA003","AA02026","","2018-01-31","2018-07-17"
"2375","QA003","AA02028","","2018-01-31","2018-07-17"
"2376","QA001","AA01022","","2018-01-31","2018-07-17"
"2376","QA001","AA01006","","2018-01-31","2018-07-17"
"2376","QA001","AA01017","","2018-01-31","2018-07-17"
"2376","QA001","AA01004","","2018-01-31","2018-07-17"
"2376","QA001","AA01003","","2018-01-31","2018-07-17"
"2376","QA001","AA01012","","2018-01-31","2018-07-17"
"2376","QA001","AA01001","","2018-01-31","2018-07-17"
"2376","QA001","AA01015","","2018-01-31","2018-07-17"
"2376","QA001","AA01021","","2018-01-31","2018-07-17"
"2376","QA001","AA01019","","2018-01-31","2018-07-17"
"2376","QA001","AA01009","","2018-01-31","2018-07-17"
"2376","QA001","AA01007","","2018-01-31","2018-07-17"
"2376","QA001","AA01002","","2018-01-31","2018-07-17"
"2376","QA001","AA01016","","2018-01-31","2018-07-17"
"2376","QA001","AA01005","","2018-01-31","2018-07-17"
"2376","QA001","AA01020","","2018-01-31","2018-07-17"
"2376","QA001","AA01013","","2018-01-31","2018-07-17"
"2376","QA001","AA01014","","2018-01-31","2018-07-17"
"2376","QA001","AA01008","","2018-01-31","2018-07-17"
"2376","QA003","AA02020","","2018-01-31","2018-07-17"
"2376","QA003","AA02027","","2018-01-31","2018-07-17"
"2376","QA003","AA02022","","2018-01-31","2018-07-17"
"2376","QA003","AA02021","","2018-01-31","2018-07-17"
"2376","QA003","AA02026","","2018-01-31","2018-07-17"
"2377","QA002","AZ00000","居宅介護支援","2018-01-31","2018-07-09"
"2377","QA003","AA02020","","2018-01-31","2018-07-09"
"2377","QA003","AA02010","","2018-01-31","2018-07-09"
"2377","QA003","AA02027","","2018-01-31","2018-07-09"
"2377","QA003","AA02019","","2018-01-31","2018-07-09"
"2377","QA003","AA02022","","2018-01-31","2018-07-09"
"2377","QA003","AA02021","","2018-01-31","2018-07-09"
"2377","QA003","AA02026","","2018-01-31","2018-07-09"
"2377","QA003","AA02036","","2018-01-31","2018-07-09"
"2377","QA003","AA02025","","2018-01-31","2018-07-09"
"2377","QA003","AA02028","","2018-01-31","2018-07-09"
"2380","QA003","AA02026","","2018-01-31","2018-07-09"
"2381","QA003","AA02020","","2018-01-31","2018-07-17"
