facility_name,postal_code,prefecture_name,city_name,address,latitude,longitude
光が丘居宅介護支援事業所,9041202,,国頭郡金武町,沖縄県字伊芸1292番地の1, 国頭郡金武町 沖縄県字伊芸1292番地の1
居宅介護支援事業所　くばの里,9041201,,国頭郡金武町,沖縄県金武４１９６－２８番地, 国頭郡金武町 沖縄県金武４１９６－２８番地
ケアプランスマイル,9041201,,国頭郡金武町,沖縄県字金武７９０６番地, 国頭郡金武町 沖縄県字金武７９０６番地
ケアプラン　アシスト,9041201,,国頭郡金武町,沖縄県字金武３８９番地　１０１号室, 国頭郡金武町 沖縄県字金武３８９番地　１０１号室
ケアプランひらめき,9041202,,国頭郡金武町,沖縄県字伊芸９５番地, 国頭郡金武町 沖縄県字伊芸９５番地
読谷村診療所指定居宅介護支援事業所,9040305,,中頭郡読谷村,沖縄県都屋179番地　読谷村診療所内, 中頭郡読谷村 沖縄県都屋179番地　読谷村診療所内
ライフケア読谷　介護支援センター,904-0324,,中頭郡読谷村,沖縄県長浜１５７６番地, 中頭郡読谷村 沖縄県長浜１５７６番地
よみたんクリニック　居宅介護支援事業所,9040324,,中頭郡読谷村,沖縄県長浜1774番地, 中頭郡読谷村 沖縄県長浜1774番地
ケアプラン　花織,904-0302,,中頭郡読谷村,沖縄県喜名497番地の14, 中頭郡読谷村 沖縄県喜名497番地の14
読谷の里指定居宅介護支援事業所,9040301,,中頭郡読谷村,沖縄県字座喜味1875番地の1, 中頭郡読谷村 沖縄県字座喜味1875番地の1
読谷村社会福祉協議会　居宅介護支援事業所,9040305,,中頭郡読谷村,沖縄県都屋167番地の２, 中頭郡読谷村 沖縄県都屋167番地の２
ケアプランたんぽぽ,9040314,,中頭郡読谷村,沖縄県字古堅587番地, 中頭郡読谷村 沖縄県字古堅587番地
ヴィラージュせなは居宅介護支援事業所,9040324,,中頭郡読谷村,沖縄県長浜1110番地, 中頭郡読谷村 沖縄県長浜1110番地
ケアプランセンター　あかり,9040314,,中頭郡読谷村,沖縄県古堅629番地, 中頭郡読谷村 沖縄県古堅629番地
ケアプラン　しおん,9040304,,中頭郡読谷村,沖縄県楚辺2063番地１, 中頭郡読谷村 沖縄県楚辺2063番地１
ケアプラン健やか,9040323,,中頭郡読谷村,沖縄県字高志保９２番地, 中頭郡読谷村 沖縄県字高志保９２番地
ケアプラン　活きる家,9040304,,中頭郡読谷村,沖縄県字楚辺２２００番１, 中頭郡読谷村 沖縄県字楚辺２２００番１
指定居宅介護支援事業所　ちゅらゆんたんざ,9040301,,中頭郡読谷村,沖縄県字座喜味２７４２番地３, 中頭郡読谷村 沖縄県字座喜味２７４２番地３
ケアプランななふく,9040324,,中頭郡読谷村,沖縄県字長浜１１９４番地, 中頭郡読谷村 沖縄県字長浜１１９４番地
居宅介護支援事業所　まゆの里おおわん,9040313,,中頭郡読谷村,沖縄県字大湾６６９－２, 中頭郡読谷村 沖縄県字大湾６６９－２
相談支援事業所　鳳凰,9040305,,中頭郡読谷村,沖縄県字都屋４０３番地２, 中頭郡読谷村 沖縄県字都屋４０３番地２
ケアサポート　バニアン　指定居宅介護支援事業所,9040313,,中頭郡読谷村,沖縄県字大湾３８３番地, 中頭郡読谷村 沖縄県字大湾３８３番地
夢咲デイサービスセンター 喜名,9040302,,中頭郡読谷村,沖縄県字喜名２３４５番地５１, 中頭郡読谷村 沖縄県字喜名２３４５番地５１
居宅介護支援事業所　ケアサポート　浜音,9040324,,中頭郡読谷村,沖縄県字長浜１６５番地, 中頭郡読谷村 沖縄県字長浜１６５番地
介護の窓口晴れ晴れ,9040303,,中頭郡読谷村,沖縄県伊良皆２６７－５, 中頭郡読谷村 沖縄県伊良皆２６７－５
居宅介護支援事業所　読谷,904-0304,,中頭郡読谷村,沖縄県楚辺1300番地, 中頭郡読谷村 沖縄県楚辺1300番地
ケアプラン　きらめき,904-0315,,中頭郡読谷村,沖縄県渡具知３７番地の１, 中頭郡読谷村 沖縄県渡具知３７番地の１
聖隷居宅介護支援センターゆい,9040203,,中頭郡嘉手納町,沖縄県字嘉手納２７０－１９２F南, 中頭郡嘉手納町 沖縄県字嘉手納２７０－１９２F南
ケアマネジメント比謝川の里,9040201,,中頭郡嘉手納町,沖縄県字久得242番地の2, 中頭郡嘉手納町 沖縄県字久得242番地の2
ケアプランカデナ,9040203,,中頭郡嘉手納町,沖縄県嘉手納300番地, 中頭郡嘉手納町 沖縄県嘉手納300番地
徳洲会ハンビークリニック　居宅介護支援事業所,9040117,,中頭郡北谷町,沖縄県北前１丁目21番１号, 中頭郡北谷町 沖縄県北前１丁目21番１号
北谷町社会福祉協議会居宅介護支援事業所,9040105,,中頭郡北谷町,沖縄県吉原26番地６, 中頭郡北谷町 沖縄県吉原26番地６
白川園指定居宅介護支援事業所,904-0105,,中頭郡北谷町,沖縄県字吉原263番地　, 中頭郡北谷町 沖縄県字吉原263番地　
琉球メディカルズ指定居宅介護支援事業所,904-0103,,中頭郡北谷町,沖縄県字桑江400番地の2, 中頭郡北谷町 沖縄県字桑江400番地の2
居宅介護支援事業所　なごみ,9040105,,中頭郡北谷町,沖縄県吉原1178番地, 中頭郡北谷町 沖縄県吉原1178番地
ケアプランステーション　まほろば,9040105,,中頭郡北谷町,沖縄県吉原790-15, 中頭郡北谷町 沖縄県吉原790-15
ケアプランステーション　ゆい,9012311,,中頭郡北中城村,沖縄県字喜舎場３６０番地１, 中頭郡北中城村 沖縄県字喜舎場３６０番地１
居宅介護支援事業所　愛の村,9012301,,中頭郡北中城村,沖縄県袋1394番地, 中頭郡北中城村 沖縄県袋1394番地
ケアプランセンターふくとく,901-2303,,中頭郡北中城村,沖縄県字仲順375番地の1, 中頭郡北中城村 沖縄県字仲順375番地の1
居宅介護支援事業所　敬福,9012316,,中頭郡北中城村,沖縄県安谷屋２１４４番地１３金城貸店舗１階, 中頭郡北中城村 沖縄県安谷屋２１４４番地１３金城貸店舗１階
在宅介護サービスセンター中城,9012412,,中頭郡中城村,沖縄県字奥間909番地1, 中頭郡中城村 沖縄県字奥間909番地1
居宅介護支援事業所愛誠園東センター,9012406,,中頭郡中城村,沖縄県字当間289番地１, 中頭郡中城村 沖縄県字当間289番地１
いなほ居宅介護支援事業所,9012404,,中頭郡中城村,沖縄県字添石363番地, 中頭郡中城村 沖縄県字添石363番地
居宅介護支援事業所　みずほ,9012407,,中頭郡中城村,沖縄県安里268-4　ｺｰﾎﾟ金永（壱階事務所）, 中頭郡中城村 沖縄県安里268-4　ｺｰﾎﾟ金永（壱階事務所）
なかぐすく日の出園居宅介護支援事業所,9012403,,中頭郡中城村,沖縄県伊舎堂３６２番地, 中頭郡中城村 沖縄県伊舎堂３６２番地
ケアプランふたふぁ,9012424,,中頭郡中城村,沖縄県字南上原732番地, 中頭郡中城村 沖縄県字南上原732番地
居宅介護支援事業所みなみ,9012424,,中頭郡中城村,沖縄県字南上原９６５番地２, 中頭郡中城村 沖縄県字南上原９６５番地２
すずらんケアプランセンター,9012403,,中頭郡中城村,沖縄県伊舎堂130番地１, 中頭郡中城村 沖縄県伊舎堂130番地１
中部介護ケア相談所　しまごころ,9012424,,中頭郡中城村,沖縄県南上原７７１－１アーバンパレット南上原１階, 中頭郡中城村 沖縄県南上原７７１－１アーバンパレット南上原１階
ロータス居宅介護支援事業所,9012424,,中頭郡中城村,沖縄県南上原６８４番地６　カサデピノ２Ｆ, 中頭郡中城村 沖縄県南上原６８４番地６　カサデピノ２Ｆ
居宅支援センター幸地,9030116,,中頭郡西原町,沖縄県幸地973番地, 中頭郡西原町 沖縄県幸地973番地
ケアプランセンター西原敬愛園,9030127,,中頭郡西原町,沖縄県字徳佐田159番地の1, 中頭郡西原町 沖縄県字徳佐田159番地の1
居宅介護支援事業所守礼の里,9030101,,中頭郡西原町,沖縄県字掛保久346番地, 中頭郡西原町 沖縄県字掛保久346番地
なごみ居宅介護支援事業所,9030115,,中頭郡西原町,沖縄県池田７５７番, 中頭郡西原町 沖縄県池田７５７番
居宅介護支援事業所　盛楽,903‐0125,,中頭郡西原町,沖縄県上原1丁目11番地の4, 中頭郡西原町 沖縄県上原1丁目11番地の4
介護計画相談所さとうきび,9030117,,中頭郡西原町,沖縄県字翁長393, 中頭郡西原町 沖縄県字翁長393
ウェルビーイング,9030113,,中頭郡西原町,沖縄県安室３１４番地１, 中頭郡西原町 沖縄県安室３１４番地１
ケアプランセンター　はーとらいふ,903-0101,,中頭郡西原町,沖縄県小那覇1606番地, 中頭郡西原町 沖縄県小那覇1606番地
ケアプランステーション　きずな,9030115,,中頭郡西原町,沖縄県池田371番地の21池田ハイツA-24, 中頭郡西原町 沖縄県池田371番地の21池田ハイツA-24
介護支援センター　朝貴,9030125,,中頭郡西原町,沖縄県上原2丁目9番地の1, 中頭郡西原町 沖縄県上原2丁目9番地の1
居宅介護支援事業所　さねり,9030122,,中頭郡西原町,沖縄県小橋川37番地, 中頭郡西原町 沖縄県小橋川37番地
介護老人保健施設ぎのわんおもと園,9012226,,宜野湾市,沖縄県嘉数四丁目４番10号, 宜野湾市 沖縄県嘉数四丁目４番10号
介護老人保健施設亀の里,904-2173,,沖縄市,沖縄県比屋根2丁目15-2, 沖縄市 沖縄県比屋根2丁目15-2
おきなわ徳洲苑,9040021,,沖縄市,沖縄県胡屋6丁目4番19号, 沖縄市 沖縄県胡屋6丁目4番19号
介護老人保健施設いしかわ願寿ぬ森,9041106,,うるま市,沖縄県石川3273-2, うるま市 沖縄県石川3273-2
介護老人保健施設陽光館,9042222,,うるま市,沖縄県字上江洲661, うるま市 沖縄県字上江洲661
介護老人保健施設いずみ苑,9042205,,うるま市,沖縄県字栄野比1150, うるま市 沖縄県字栄野比1150
介護老人保健施設信愛の丘,9041203,,国頭郡金武町,沖縄県字屋嘉2724, 国頭郡金武町 沖縄県字屋嘉2724
介護老人保健施設白川園,904-0105,,中頭郡北谷町,沖縄県字吉原263番地, 中頭郡北谷町 沖縄県字吉原263番地
介護老人保健施設若松苑,9012314,,中頭郡北中城村,沖縄県字大城327番地, 中頭郡北中城村 沖縄県字大城327番地
介護老人保健施設信成苑,9012404,,中頭郡中城村,沖縄県字添石363, 中頭郡中城村 沖縄県字添石363
介護老人保健施設中城苑,9012412,,中頭郡中城村,沖縄県字奥間909-1, 中頭郡中城村 沖縄県字奥間909-1
介護老人保健施設池田苑,9030115,,中頭郡西原町,沖縄県字池田757, 中頭郡西原町 沖縄県字池田757
介護老人保健施設西原敬愛園,9030127,,中頭郡西原町,沖縄県字徳佐田159-1, 中頭郡西原町 沖縄県字徳佐田159-1
介護老人福祉施設　愛誠園,9012223,,宜野湾市,沖縄県大山３丁目31番１号, 宜野湾市 沖縄県大山３丁目31番１号
特別養護老人ホーム　白浜の里愛誠園,9012227,,宜野湾市,沖縄県宇地泊８５７番地, 宜野湾市 沖縄県宇地泊８５７番地
特別養護老人ホーム福寿園,901-2205,,宜野湾市,沖縄県赤道２－７－２, 宜野湾市 沖縄県赤道２－７－２
介護老人福祉施設　沖縄一条園,904-2174,,沖縄市,沖縄県与儀3丁目5番10号, 沖縄市 沖縄県与儀3丁目5番10号
介護老人福祉施設　緑樹苑,9040021,,沖縄市,沖縄県胡屋７丁目２番10号, 沖縄市 沖縄県胡屋７丁目２番10号
特別養護老人ホーム　おきなわ長寿苑,904-2142,,沖縄市,字登川1403番地, 沖縄市 字登川1403番地
特別養護老人ホーム　知花の里,904-2143,,沖縄市,沖縄県知花５丁目23番16号, 沖縄市 沖縄県知花５丁目23番16号
介護老人福祉施設　楽寿園,9041114,,うるま市,沖縄県石川嘉手苅961番地17, うるま市 沖縄県石川嘉手苅961番地17
介護老人福祉施設　平和の村,9042201,,うるま市,沖縄県昆布1832番地637, うるま市 沖縄県昆布1832番地637
介護老人福祉施設　具志川厚生園,9042202,,うるま市,沖縄県天願1983番地, うるま市 沖縄県天願1983番地
うるま市地域包括支援センターよなしろ,904-2304,,うるま市,沖縄県与那城屋慶名1410番地, うるま市 沖縄県与那城屋慶名1410番地
介護老人福祉施設　与勝の里,904-2311,,うるま市,沖縄県勝連南風原4902番地, うるま市 沖縄県勝連南風原4902番地
介護老人福祉施設　谷茶の丘.雅,9040412,,国頭郡恩納村,沖縄県谷茶1919番地７, 国頭郡恩納村 沖縄県谷茶1919番地７
介護老人福祉施設　でいご園,9041303,,国頭郡宜野座村,沖縄県字惣慶1295番地, 国頭郡宜野座村 沖縄県字惣慶1295番地
介護老人福祉施設　光が丘,9041202,,国頭郡金武町,沖縄県伊芸１２９２番地１号, 国頭郡金武町 沖縄県伊芸１２９２番地１号
介護老人福祉施設　読谷の里,9040301,,中頭郡読谷村,沖縄県座喜味1875番地の１, 中頭郡読谷村 沖縄県座喜味1875番地の１
介護老人福祉施設　比謝川の里,9040201,,中頭郡嘉手納町,沖縄県久得242番地の２, 中頭郡嘉手納町 沖縄県久得242番地の２
介護老人福祉施設　陽明園,9040105,,中頭郡北谷町,沖縄県吉原265番地, 中頭郡北谷町 沖縄県吉原265番地
介護老人福祉施設　愛の村,9012301,,中頭郡北中城村,沖縄県袋１３９３番地, 中頭郡北中城村 沖縄県袋１３９３番地
介護老人福祉施設　春華園,9012404,,中頭郡中城村,沖縄県添石363番地, 中頭郡中城村 沖縄県添石363番地
介護老人福祉施設　守礼の里,903-0101,,中頭郡西原町,沖縄県字掛保久３４６番地, 中頭郡西原町 沖縄県字掛保久３４６番地
宅老所ゆうゆう館,9012201,,宜野湾市,沖縄県新城2丁目40番27号, 宜野湾市 沖縄県新城2丁目40番27号
医療法人 心和会　住宅型有料老人ホームなごみ,904-0022,,沖縄市,園田2-15-5, 沖縄市 園田2-15-5
医療法人仁誠会名嘉病院,9040203,,中頭郡嘉手納町,沖縄県嘉手納258番地, 中頭郡嘉手納町 沖縄県嘉手納258番地
宜野湾市地域包括支援センター　かいほう,901-2224,,宜野湾市,沖縄県真志喜2丁目22番2号, 宜野湾市 沖縄県真志喜2丁目22番2号
宜野湾市地域包括支援センター　ぎのわん,901-2211,,宜野湾市,沖縄県宜野湾３丁目３番１３号, 宜野湾市 沖縄県宜野湾３丁目３番１３号
宜野湾市地域包括支援センターふてんま,9012202,,宜野湾市,沖縄県普天間１－９－３, 宜野湾市 沖縄県普天間１－９－３
宜野湾市地域包括支援センターふれあい,901－221５,,宜野湾市,沖縄県真栄原三丁目２０番１２号　１階, 宜野湾市 沖縄県真栄原三丁目２０番１２号　１階
沖縄市基幹型地域包括支援センター,904-8501,,沖縄市,沖縄県仲宗根町２６番地１号, 沖縄市 沖縄県仲宗根町２６番地１号
沖縄市地域包括支援センター西部南,9040035,,沖縄市,沖縄県南桃原1丁目9番3号, 沖縄市 沖縄県南桃原1丁目9番3号
沖縄市地域包括支援センター西部北,9040021,,沖縄市,沖縄県胡屋7丁目2番10号, 沖縄市 沖縄県胡屋7丁目2番10号
沖縄市地域包括支援センター中部南,9040011,,沖縄市,沖縄県照屋2丁目22番30号コーポ上原106号 , 沖縄市 沖縄県照屋2丁目22番30号コーポ上原106号 
沖縄市地域包括支援センター東部北,904-2162,,沖縄市,沖縄県海邦1丁目15番26号, 沖縄市 沖縄県海邦1丁目15番26号
沖縄市地域包括支援センター中部北,9042155,,沖縄市,沖縄県美原2丁目3番1号, 沖縄市 沖縄県美原2丁目3番1号
沖縄市地域包括支援センター東部南,904-2171,,沖縄市,沖縄県高原1丁目1番38号, 沖縄市 沖縄県高原1丁目1番38号
沖縄市地域包括支援センター北部,9042142,,沖縄市,沖縄県登川1402番地, 沖縄市 沖縄県登川1402番地
うるま市地域包括支援センターよなしろ,9042304,,うるま市,沖縄県与那城屋慶名１４１０番地, うるま市 沖縄県与那城屋慶名１４１０番地
うるま市地域包括支援センターかつれん,904-2311,,うるま市,沖縄県勝連南風原４５６９番地１グランシャリオ　１階左, うるま市 沖縄県勝連南風原４５６９番地１グランシャリオ　１階左
うるま市地域包括支援センターいしかわ,9041105,,うるま市,沖縄県石川白浜２丁目３番５号石川ビル, うるま市 沖縄県石川白浜２丁目３番５号石川ビル
うるま市地域包括支援センター具志川北,904-2205,,うるま市,沖縄県栄野比４６２番地, うるま市 沖縄県栄野比４６２番地
うるま市地域包括支援センター具志川ひがし,9042243,,うるま市,沖縄県宮里２６５番地４, うるま市 沖縄県宮里２６５番地４
恩納村地域包括支援センター,9040492,,国頭郡恩納村,沖縄県字恩納２４５１, 国頭郡恩納村 沖縄県字恩納２４５１
宜野座村地域包括支援センター,9041392,,国頭郡宜野座村,沖縄県宜野座２９６番地, 国頭郡宜野座村 沖縄県宜野座２９６番地
金武町地域包括支援センター,9041201,,国頭郡金武町,沖縄県金武１８４２番地, 国頭郡金武町 沖縄県金武１８４２番地
読谷村地域包括支援センター,9040392,,中頭郡読谷村,沖縄県字座喜味２９０１, 中頭郡読谷村 沖縄県字座喜味２９０１
嘉手納町地域包括支援センター,904-0293,,中頭郡嘉手納町,沖縄県字嘉手納588番地, 中頭郡嘉手納町 沖縄県字嘉手納588番地
北谷町地域包括支援センター,9040192,,中頭郡北谷町,沖縄県桑江２２６番地, 中頭郡北谷町 沖縄県桑江２２６番地
北中城村指定介護予防支援事業所,9012392,,中頭郡北中城村,沖縄県字喜舎場426番地2, 中頭郡北中城村 沖縄県字喜舎場426番地2
中城村地域包括支援センター,9012493,,中頭郡中城村,沖縄県字当間176番地, 中頭郡中城村 沖縄県字当間176番地
西原町地域包括支援センター,9030127,,中頭郡西原町,沖縄県徳佐田159-1, 中頭郡西原町 沖縄県徳佐田159-1
那覇内視鏡クリニック,901-1105,,島尻郡南風原町,字新川２１７ー４　２階, 島尻郡南風原町 字新川２１７ー４　２階
沖縄県健康づくり財団,901-1192,,島尻郡南風原町,字宮平２１２番地, 島尻郡南風原町 字宮平２１２番地
oneハート南風原薬局,901-1116,,島尻郡南風原町,照屋３６２, 島尻郡南風原町 照屋３６２
訪問看護ステーション縁,901-1203,,南城市,大里大城２００５番地１, 南城市 大里大城２００５番地１
訪問看護ステーション　ベストかねぐすく,901-1111,,島尻郡南風原町,字兼城２６５-１０, 島尻郡南風原町 字兼城２６５-１０
松原クリニック,9041201,,国頭郡金武町,沖縄県字金武4231番地, 国頭郡金武町 沖縄県字金武4231番地
軽費老人ホームおなが園,901-0223,,豊見城市,翁長141, 豊見城市 翁長141
有料老人ホーム　美和 (住宅型),904-2225,,うるま市,字喜屋武672番地, うるま市 字喜屋武672番地
住宅型有料老人ホームうるま荘,9042200,,うるま市,字宇堅1322番地1, うるま市 字宇堅1322番地1
あっとほーむ　きむたかの丘,9042311,,うるま市,勝連南風原3601番地2, うるま市 勝連南風原3601番地2
有料老人ホーム「川田ホーム」　Ｂ棟,9042200,,うるま市,字川田431番地, うるま市 字川田431番地
住宅型有料老人ホーム　東恩納,9041111,,うるま市,石川東恩納663番地2, うるま市 石川東恩納663番地2
かりゆしホーム兼箇段,9042241,,うるま市,兼箇段912番地13　2階, うるま市 兼箇段912番地13　2階
ゆがふ宅老所,904-2202,,うるま市,天願1508番地1, うるま市 天願1508番地1
宅老所あかみち,9042200,,うるま市,字赤道12番地16　2階, うるま市 字赤道12番地16　2階
住宅型有料老人ホームよかつの家,904-2312,,うるま市,勝連平安名1655番地1, うるま市 勝連平安名1655番地1
有料老人ホームとぅもも,9042311,,うるま市,勝連南風原4022番地1, うるま市 勝連南風原4022番地1
住宅型有料老人ホーム家,904-2232,,うるま市,字川田481番地１　2階, うるま市 字川田481番地１　2階
住宅型有料老人ホーム　おきなわ長寿苑,904-2244,,うるま市,江洲1370番地1, うるま市 江洲1370番地1
有料老人ホーム　千家,9042311,,うるま市,勝連南風原4090番地　2階, うるま市 勝連南風原4090番地　2階
住宅型有料老人ホーム　へいあい,9042225,,うるま市,喜屋武626番地8, うるま市 喜屋武626番地8
有料老人ホームのぼたん苑,9042200,,うるま市,字栄野比1151番地1　2階、3階, うるま市 字栄野比1151番地1　2階、3階
有料老人ホームさくら館,9042201,,うるま市,昆布1835番地55, うるま市 昆布1835番地55
有料老人ホーム　大育の杜　結（むすび）,9041106,,うるま市,石川2284番地1, うるま市 石川2284番地1
有料老人ホームみのわ,904-2244,,うるま市,字江洲636番地, うるま市 字江洲636番地
住宅型有料老人ホーム　みつば,9042314,,うるま市,勝連平敷屋75番地1, うるま市 勝連平敷屋75番地1
イリーゼうるま,904-2225,,うるま市,字喜屋武546番地1, うるま市 字喜屋武546番地1
住宅型有料老人ホーム　しげちゃんの家,904-2203,,うるま市,字川崎67番地1, うるま市 字川崎67番地1
住宅型有料老人ホーム　琉美ハウス,9042231,,うるま市,塩屋75番地1　１階, うるま市 塩屋75番地1　１階
住宅型有料老人ホーム　おもろの郷,9042214,,うるま市,安慶名3丁目4番23, うるま市 安慶名3丁目4番23
有料老人ホーム　ＳＹＭシルバーハウス　縁（ゆかり）,904-2223,,うるま市,具志川2436番地, うるま市 具志川2436番地
シルバーハウスアイリー　赤道,904-2245,,うるま市,字赤道171番地6, うるま市 字赤道171番地6
あい・ゆう　ホーム,904-2307,,うるま市,与那城字饒辺239番地2, うるま市 与那城字饒辺239番地2
がんじゅう御庭,9041111,,うるま市,石川東恩納972番地1, うるま市 石川東恩納972番地1
宅老所さくら,9042215,,うるま市,みどり町1丁目3番23　1階, うるま市 みどり町1丁目3番23　1階
有料老人ホーム　プライムガーデンうるま,904-2235,,うるま市,字前原260番地5, うるま市 字前原260番地5
有料老人ホーム川田ホームＡ棟,9042200,,うるま市,字川田431番地, うるま市 字川田431番地
住宅型有料老人ホーム　つばさ苑,9042200,,うるま市,字上江洲156番地1, うるま市 字上江洲156番地1
生協美里ハウス,904ー2153,,沖縄市,字美里2丁目27番20, 沖縄市 字美里2丁目27番20
しーさー家,9040011,,沖縄市,照屋5丁目7番21, 沖縄市 照屋5丁目7番21
宅老所　ももの園,9042164,,沖縄市,桃原1丁目4番46, 沖縄市 桃原1丁目4番46
宅老所　美桃,9042164,,沖縄市,桃原1丁目16番6, 沖縄市 桃原1丁目16番6
風雅の舎・Ⅱ,9042162,,沖縄市,海邦2丁目27番1　1階, 沖縄市 海邦2丁目27番1　1階
有料老人ホーム福乃ホーム,9040000,,沖縄市,字登川742番地　2階, 沖縄市 字登川742番地　2階
シルバーハウス　ゆい花,904-0022,,沖縄市,園田2丁目32番17, 沖縄市 園田2丁目32番17
さくら荘,9040023,,沖縄市,久保田1丁目10番5　4階, 沖縄市 久保田1丁目10番5　4階
宅老所　エデンの園,9040014,,沖縄市,仲宗根町13番地18　２階、３階, 沖縄市 仲宗根町13番地18　２階、３階
有料老人ホーム海の家,904-2172,,沖縄市,泡瀬1丁目31番17, 沖縄市 泡瀬1丁目31番17
有料老人ホームあかり,9042153,,沖縄市,美里4丁目2番5　１階, 沖縄市 美里4丁目2番5　１階
シルバーホーム美浦の郷,904-2161,,沖縄市,古謝三丁目12番20号, 沖縄市 古謝三丁目12番20号
有料老人ホーム　くしばる,904-2141,,沖縄市,池原3丁目3番8, 沖縄市 池原3丁目3番8
住宅型有料老人ホーム　ハウス竹園,9040032,,沖縄市,諸見里3丁目41番36　２階, 沖縄市 諸見里3丁目41番36　２階
愛聖有料老人ホーム　シンフォニー,9042162,,沖縄市,海邦1丁目15番25　2階～4階, 沖縄市 海邦1丁目15番25　2階～4階
有料老人ホームにへでほーむ,9042163,,沖縄市,大里98番地1　2階～4階, 沖縄市 大里98番地1　2階～4階
有料老人ホーム　ハウス山里,9040033,,沖縄市,山里1丁目4番15　3階, 沖縄市 山里1丁目4番15　3階
高齢者共同住宅　「生活家うなり」,904-0004,,沖縄市,央2丁目17番26　宮秀店舗　１階, 沖縄市 央2丁目17番26　宮秀店舗　１階
住宅型有料老人ホーム　ティーダ,9040021,,沖縄市,胡屋1丁目5番6, 沖縄市 胡屋1丁目5番6
住宅型有料老人ホーム　アイホーム,904-2141,,沖縄市,池原5丁目3番29, 沖縄市 池原5丁目3番29
共同はうす　小梅,9042161,,沖縄市,古謝213番地3, 沖縄市 古謝213番地3
共同はうす　竹宅,9042161,,沖縄市,古謝214番地16, 沖縄市 古謝214番地16
シニアハウスめだかの杜　高原ハウス,904-2171,,沖縄市,高原4丁目12番3　1階, 沖縄市 高原4丁目12番3　1階
シニアハウスめだかの杜　泡瀬ハウス,9042172,,沖縄市,泡瀬4丁目9番19　長田ハウスA　3号室, 沖縄市 泡瀬4丁目9番19　長田ハウスA　3号室
有料老人ホームしあわせ街角,904-0031,,沖縄市,上地2丁目9番5　みやす商事ビル1階, 沖縄市 上地2丁目9番5　みやす商事ビル1階
有料老人ホーム　サンライズいさ,904-2174,,沖縄市,与儀1丁目29番19　２階、３階, 沖縄市 与儀1丁目29番19　２階、３階
住宅型有料老人ホームふれ愛・高原,9042171,,沖縄市,高原2丁目3番7　1階～3階, 沖縄市 高原2丁目3番7　1階～3階
住宅型有料老人ホームちむわざ,904-2172,,沖縄市,泡瀬3丁目26番5　2階, 沖縄市 泡瀬3丁目26番5　2階
わくわくホーム　沖縄,9040021,,沖縄市,胡屋6丁目11番7, 沖縄市 胡屋6丁目11番7
シルバーホーム　りんご,9042174,,沖縄市,与儀3丁目3番2　3階, 沖縄市 与儀3丁目3番2　3階
ナーシングホーム　沖縄美里,9042153,,沖縄市,美里2丁目28番5, 沖縄市 美里2丁目28番5
シニアハウスめだかの杜　オーシャンビュー与儀　,9042174,,沖縄市,与儀2丁目5番3　糸数ハウス, 沖縄市 与儀2丁目5番3　糸数ハウス
有料老人ホーム　結いの郷　ライカム,9042173,,沖縄市,比屋根7丁目28番30号, 沖縄市 比屋根7丁目28番30号
宅老所うさぎ,9042171,,沖縄市,高原4丁目28番1　２階, 沖縄市 高原4丁目28番1　２階
宅老所すみれ,9040013,,沖縄市,室川1丁目5番5, 沖縄市 室川1丁目5番5
宅老所チューリップ,9040013,,沖縄市,室川1丁目5番3, 沖縄市 室川1丁目5番3
宅老所ひまわり,9040013,,沖縄市,室川1丁目2番17, 沖縄市 室川1丁目2番17
宅老所さくら,9040013,,沖縄市,室川1丁目5番4, 沖縄市 室川1丁目5番4
宅老所でいご,9040013,,沖縄市,室川1丁目5番2, 沖縄市 室川1丁目5番2
有料老人ホーム　千夢心,9042151,,沖縄市,松本930番地, 沖縄市 松本930番地
有料老人ホーム　のぞみ,9042163,,沖縄市,大里2丁目28番35, 沖縄市 大里2丁目28番35
住宅型有料老人ホーム　シルバーハウス歩,904-2162,,沖縄市,海邦2丁目26番30, 沖縄市 海邦2丁目26番30
有料老人ホーム　コザ苑,9042143,,沖縄市,知花6丁目15番5, 沖縄市 知花6丁目15番5
ハウス　桃園,9040033,,沖縄市,山里1丁目9番3, 沖縄市 山里1丁目9番3
宅老所　さくら,9042161,,沖縄市,古謝214番地43, 沖縄市 古謝214番地43
シニアハウスエール,9042162,,沖縄市,海邦1丁目5番3, 沖縄市 海邦1丁目5番3
シニアハウスめだかの杜　胡屋テラス,9040021,,沖縄市,胡屋7丁目4番51, 沖縄市 胡屋7丁目4番51
シニアハウスめだかの杜　高原プルメリア,9042171,,沖縄市,高原1丁目3番11, 沖縄市 高原1丁目3番11
ケアハウス中央荘,,,"",沖縄市央1丁目34番17 1階,  沖縄市央1丁目34番17 1階
宅老所花の里,9042163,,沖縄市,大里108番地, 沖縄市 大里108番地
ケアハウスくくる,9040033,,沖縄市,山里3丁目12番18, 沖縄市 山里3丁目12番18
シルバーハウス縁(ゆかり),9042153,,沖縄市,美里3丁目17番8, 沖縄市 美里3丁目17番8
いちゃりばちょうでぃー池原,9042141,,沖縄市,池原2丁目20番４, 沖縄市 池原2丁目20番４
住宅型有料老人ホーム　エルスリー沖縄,9042171,,沖縄市,高原7丁目15番14, 沖縄市 高原7丁目15番14
有料老人ホーム　さつき,9040011,,沖縄市,照屋2丁目11番9, 沖縄市 照屋2丁目11番9
